# time disp shear stiffness
3.9839839840e+00 -1.2007150590e-03 -2.7461524976e+02 5.0000000000e+07
3.9939939940e+00 -4.5205493029e-04 3.7158391186e+04 5.0000000000e+07
4.0040040040e+00 3.0216510978e-04 7.4869393190e+04 5.0000000000e+07
4.0140140140e+00 1.0589640322e-03 1.1270933931e+05 5.0000000000e+07
4.0240240240e+00 1.8153356868e-03 1.5052792204e+05 5.0000000000e+07
4.0340340340e+00 2.5682607427e-03 1.8817417484e+05 5.0000000000e+07
4.0440440440e+00 3.3147187405e-03 2.2549707472e+05 5.0000000000e+07
4.0540540541e+00 4.0517002063e-03 2.6234614802e+05 5.0000000000e+07
4.0640640641e+00 4.7762187809e-03 2.9857207675e+05 5.0000000000e+07
4.0740740741e+00 5.4853233136e-03 3.3402730338e+05 5.0000000000e+07
4.0840840841e+00 6.1761098728e-03 3.6856663134e+05 5.0000000000e+07
4.0940940941e+00 6.8457336244e-03 4.0204781892e+05 5.0000000000e+07
4.1041041041e+00 7.4914205288e-03 4.3433216414e+05 5.0000000000e+07
4.1141141141e+00 8.1104788092e-03 4.6528507816e+05 5.0000000000e+07
4.1241241241e+00 8.7003101436e-03 4.9477664488e+05 5.0000000000e+07
4.1341341341e+00 9.2584205339e-03 4.9814605133e+05 2.5000000000e+06
4.1441441441e+00 9.7824308073e-03 4.9945607702e+05 2.5000000000e+06
4.1541541542e+00 1.0270086705e-02 5.0067521676e+05 2.5000000000e+06
4.1641641642e+00 1.0719268518e-02 5.0179817129e+05 2.5000000000e+06
4.1741741742e+00 1.1128000222e-02 5.0282000056e+05 2.5000000000e+06
4.1841841842e+00 1.1494458087e-02 5.0373614522e+05 2.5000000000e+06
4.1941941942e+00 1.1816978706e-02 5.0454244677e+05 2.5000000000e+06
4.2042042042e+00 1.2094066420e-02 5.0523516605e+05 2.5000000000e+06
4.2142142142e+00 1.2324400104e-02 5.0581100026e+05 2.5000000000e+06
4.2242242242e+00 1.2506839283e-02 5.0626709821e+05 2.5000000000e+06
4.2342342342e+00 1.2640429550e-02 5.0660107388e+05 2.5000000000e+06
4.2442442442e+00 1.2724407263e-02 5.0681101816e+05 2.5000000000e+06
4.2542542543e+00 1.2758203491e-02 5.0689550873e+05 2.5000000000e+06
4.2642642643e+00 1.2741447205e-02 5.0605769443e+05 5.0000000000e+07
4.2742742743e+00 1.2673967682e-02 5.0268371825e+05 5.0000000000e+07
4.2842842843e+00 1.2555796116e-02 4.9677513996e+05 5.0000000000e+07
4.2942942943e+00 1.2387166429e-02 4.8834365563e+05 5.0000000000e+07
4.3043043043e+00 1.2168515269e-02 4.7741109762e+05 5.0000000000e+07
4.3143143143e+00 1.1900481190e-02 4.6400939367e+05 5.0000000000e+07
4.3243243243e+00 1.1583903025e-02 4.4818048540e+05 5.0000000000e+07
4.3343343343e+00 1.1219817440e-02 4.2997620615e+05 5.0000000000e+07
4.3443443443e+00 1.0809455688e-02 4.0945811856e+05 5.0000000000e+07
4.3543543544e+00 1.0354239564e-02 3.8669731236e+05 5.0000000000e+07
4.3643643644e+00 9.8557765761e-03 3.6177416298e+05 5.0000000000e+07
4.3743743744e+00 9.3158543523e-03 3.3477805179e+05 5.0000000000e+07
4.3843843844e+00 8.7364342953e-03 3.0580704893e+05 5.0000000000e+07
4.3943943944e+00 8.1196445140e-03 2.7496755987e+05 5.0000000000e+07
4.4044044044e+00 7.4677720534e-03 2.4237393684e+05 5.0000000000e+07
4.4144144144e+00 6.7832544513e-03 2.0814805673e+05 5.0000000000e+07
4.4244244244e+00 6.0686706542e-03 1.7241886688e+05 5.0000000000e+07
4.4344344344e+00 5.3267313247e-03 1.3532190040e+05 5.0000000000e+07
4.4444444444e+00 4.5602685777e-03 9.6998763053e+04 5.0000000000e+07
4.4544544545e+00 3.7722251835e-03 5.7596593344e+04 5.0000000000e+07
4.4644644645e+00 2.9656432797e-03 1.7267498156e+04 5.0000000000e+07
4.4744744745e+00 2.1436526343e-03 -2.3832034118e+04 5.0000000000e+07
4.4844844845e+00 1.3094585054e-03 -6.5541740563e+04 5.0000000000e+07
4.4944944945e+00 4.6632914572e-04 -1.0769820855e+05 5.0000000000e+07
4.5045045045e+00 -3.8241700112e-04 -1.5013551589e+05 5.0000000000e+07
4.5145145145e+00 -1.2334243613e-03 -1.9268588390e+05 5.0000000000e+07
4.5245245245e+00 -2.0833134972e-03 -2.3518034069e+05 5.0000000000e+07
