time_s,u_iso_1_m,f_iso_1_N,u_iso_2_m,f_iso_2_N,u_iso_3_m,f_iso_3_N
9.370000000000001,0.0013935464309450904,6910.810967866287,0.0018440029733779472,7463.168116160744,0.0013935464309450904,6910.810967866285
9.38,0.0013755594438415216,6874.83699365915,0.0018424154150090512,7459.992999422953,0.0013755594438415288,6874.836993659162
9.39,0.0013151347318278684,6753.987569631843,0.0017921116853591586,7359.385540123168,0.0013151347318278764,6753.987569631857
9.4,0.0012219647244244556,6567.647554825017,0.0017041366338740565,7183.4354371529635,0.0012219647244244582,6567.647554825021
9.41,0.0011052021872304794,6334.122480437066,0.0015881119022286812,6951.385973862212,0.0011052021872304933,6334.122480437091
9.42,0.0009699447083285931,6063.607522633293,0.0014494127292965107,6673.987627997872,0.0009699447083286044,6063.607522633313
9.43,0.0008208359132786076,5765.389932533321,0.0012930076835810298,6361.177536566909,0.0008208359132785933,5765.389932533291
9.44,0.0006608372031495061,5445.392512275119,0.0011221977191362166,6019.557607677284,0.0006608372031494758,5445.392512275055
9.450000000000001,0.00048574124758799534,5095.200601152097,0.0009329338311138021,5641.029831632454,0.00048574124758795674,5095.200601152018
9.46,0.00028518494239740486,4694.087990770917,0.0007148235618927716,5204.809293190393,0.000285184942397344,4694.087990770793
9.47,5.025393092967454e-05,4224.225967835456,0.0004589358053511125,4693.0337801070755,5.0253930929623774e-05,4224.225967835352
9.48,-0.0002221597150100652,3679.3986759559766,0.00016227012352995043,4099.702416464751,-0.0002221597150100765,3679.398675955952
9.49,-0.0005314300395742317,3060.8580268276437,-0.00017439099700062465,3426.380175403601,-0.0005314300395742689,3060.858026827567
9.5,-0.0008753792652689022,2372.9595754383026,-0.000548732585393911,2677.696998617028,-0.0008753792652689493,2372.9595754382062
9.51,-0.001242683847297639,1638.3504113808292,-0.0009490606057570186,1877.0409578908127,-0.0012426838472977054,1638.350411380694
9.52,-0.0016044287068175307,914.8606923410458,-0.0013455501759497826,1084.0618175052846,-0.0016044287068175574,914.86069234099
9.53,-0.0019297705434010296,264.17701917404804,-0.0017063434722009638,362.47522500292223,-0.0019297705434009795,264.1770191741457
9.540000000000001,-0.0022061580760368393,-288.57117580599197,-0.002018368328473677,-261.551064070329,-0.002206158076036816,-288.5711758059477
9.55,-0.002433540053186902,-742.1441673323288,-0.002281379416265787,-785.8509665395045,-0.0024335400531868977,-742.1441673323227
9.56,-0.0026124142668801816,-1097.260590424885,-0.0024956459198625766,-1210.2210649003694,-0.0026124142668801803,-1097.2605904248849
9.57,-0.0027441191752664964,-1357.4182588333017,-0.002662224675546113,-1537.7090138294632,-0.0027441191752664955,-1357.4182588333026
9.58,-0.0028318906416399873,-1530.0882787610099,-0.00278404330748369,-1775.5974964949528,-0.0028318906416399865,-1530.0882787610108
9.59,-0.002876578901336849,-1617.8002510802303,-0.002861506301254085,-1926.1373557133384,-0.0028765789013368483,-1617.8002510802312
9.6,-0.0028762569098904843,-1617.1562681875007,-0.0028921112426745243,-1985.4933050939476,-0.002876256909890484,-1617.1562681875025
9.61,-0.002830701087582545,-1526.044623571622,-0.00287506598562028,-1951.402790985459,-0.0028307010875825516,-1526.0446235716377
9.620000000000001,-0.0027433547059339007,-1351.3518602743331,-0.0028134782737950508,-1828.2273673350007,-0.0027433547059339076,-1351.3518602743497
9.63,-0.0026196249481005482,-1103.8923446076283,-0.0027125821327828943,-1626.4350853106876,-0.002619624948100548,-1103.89234460763
9.64,-0.0024597309832345886,-784.1044148757092,-0.00257222292666111,-1345.7166730671192,-0.0024597309832345877,-784.1044148757101
9.65,-0.00225442093311637,-373.4843146392715,-0.0023824981669798213,-966.2671537045417,-0.002254420933116362,-373.4843146392585
9.66,-0.001994993024573635,144.72435311062915,-0.0021341261867376424,-469.52319322018377,-0.0019949930245736253,144.72435311064552
9.67,-0.0016840955385867755,760.8671745061108,-0.0018297605486835285,138.54567929134578,-0.0016840955385867735,760.8671745061122
9.68,-0.0013366483645654633,1437.700208258786,-0.0014848915351024805,821.4532076536061,-0.0013366483645654626,1437.700208258785
9.69,-0.000977119290584038,2119.5471879537686,-0.0011247751135995702,1521.445947005303,-0.0009771192905840376,2119.5471879537677
9.700000000000001,-0.0006313769495800675,2753.2944282531435,-0.00077595389984137,2181.606661867406,-0.0006313769495800671,2753.294428253142
9.71,-0.0003154404419112582,3310.861346660769,-0.0004547155666825469,2770.45712411116,-0.0003154404419112578,3310.861346660768
9.72,-3.3009211506992505e-05,3790.159955598142,-0.0001646970333268476,3283.985289755032,-3.3009211506992274e-05,3790.159955598141
9.73,0.00021881652258948084,4201.2096283592455,9.711778039502464e-05,3731.275046622602,0.00021881652258948093,4201.209628359245
9.74,0.0004414269266711446,4551.2289798404945,0.0003320627468751088,4118.6101421038275,0.00044142692667114485,4551.228979840494
9.75,0.0006268071819846471,4833.172476892896,0.0005317568800130264,4437.197344705705,0.0006268071819846474,4833.172476892894
9.76,0.0007567468984570707,5026.014334309779,0.0006773723093278658,4663.674883031476,0.0007567468984570708,5026.014334309777
9.77,0.0008106631006852669,5105.195247134093,0.0007476582866959919,4771.604121139278,0.0008106631006852669,5105.195247134091
9.78,0.0007730136666509182,5029.896379065395,0.0007258513842327472,4727.990316212788,0.0007730136666509198,5029.896379065397
9.790000000000001,0.000635140612909364,4754.150271582286,0.0006020139807727923,4480.315509292877,0.000635140612909356,4754.150271582269
9.8,0.00039215306773433535,4268.175181232229,0.00037056688784912144,4017.4213234455356,0.00039215306773434126,4268.17518123224
9.81,4.144767895211763e-05,3566.764403667794,2.8343910952106455e-05,3332.9753696515054,4.1447678952139205e-05,3566.764403667836
9.82,-0.0004131294373373273,2657.610171088904,-0.00042117296938074347,2433.9416089858055,-0.00041312943733735224,2657.6101710888533
9.83,-0.0009568509085699133,1570.167228623732,-0.0009632713450171204,1349.744857713052,-0.0009568509085699124,1570.1672286237329
9.84,-0.0015651379593434821,353.5931270765943,-0.0015730375464919537,130.2124547633852,-0.0015651379593435246,353.5931270765085
9.85,-0.0022112042814755547,-931.6723886360795,-0.0022234008124676534,-1158.5142308869622,-0.002211204281475642,-931.6723886362508
9.86,-0.002873489472130189,-2204.971094660479,-0.002892508179185029,-2432.0497066677513,-0.0028734894721302038,-2204.9710946605096
9.870000000000001,-0.003535111078066825,-3399.0220735773933,-0.00356275098239676,-3622.044629316855,-0.0035351110780668274,-3399.022073577401
9.88,-0.0041793193601742445,-4465.275114270236,-0.004216341452188858,-4679.74021648283,-0.004179319360174244,-4465.275114270238
9.89,-0.004792092932038917,-5380.871200952136,-0.0048382733388128265,-5583.13909163149,-0.004792092932038916,-5380.871200952138
9.9,-0.005368694905464874,-6151.416168758531,-0.005423197456074835,-6339.185498590641,-0.0053686949054648735,-6151.416168758533
9.91,-0.005910837960562871,-6796.23634575027,-0.005972528193595905,-6968.410341478479,-0.005910837960562871,-6796.2363457502715
9.92,-0.006417154285477381,-7331.790055872636,-0.006484629074535433,-7488.245311332476,-0.006417154285477381,-7331.790055872639
9.93,-0.006878310948534479,-7767.494434187404,-0.006949827059521872,-7908.96506581121,-0.006878310948534479,-7767.494434187407
9.94,-0.007278699690254237,-8109.033791097171,-0.00735221534374962,-8237.002817872371,-0.007278699690254235,-8109.033791097172
9.950000000000001,-0.007602124023585597,-8362.374652786011,-0.007675523765116825,-8478.874978176038,-0.007602124023585596,-8362.374652786013
9.96,-0.007835497305521485,-8533.993079557997,-0.00790687122269146,-8641.385759120983,-0.007835497305521483,-8533.993079557997
9.97,-0.00796718260855125,-8627.367476408184,-0.008034977451978797,-8728.224794851649,-0.00796718260855125,-8627.367476408184
9.98,-0.00798571645013722,-8640.44069800516,-0.008048779334190249,-8737.544060531738,-0.00798571645013722,-8640.44069800516
9.99,-0.007888916103195412,-8446.840004121545,-0.007946336528205202,-8532.658448561644,-0.007888916103195403,-8446.840004121528
10.0,-0.007682735579263847,-8034.4789562584165,-0.007733388209451373,-8106.761811053984,-0.007682735579263837,-8034.4789562583965
10.01,-0.007373405433025837,-7415.8186637823965,-0.007416028524770854,-7472.042441692948,-0.007373405433025782,-7415.818663782287
10.02,-0.006970373345827123,-6609.754489384968,-0.007004005910231813,-6647.997212614866,-0.006970373345827044,-6609.754489384811
10.03,-0.006487973070975806,-5644.953939682335,-0.006512064661827549,-5664.114715806338,-0.0064879730709757714,-5644.953939682265
10.040000000000001,-0.005945716788340988,-4560.441374412699,-0.005960192487147255,-4560.37036644575,-0.005945716788341005,-4560.441374412731
10.05,-0.005366245592388987,-3401.498982508697,-0.005371517711290127,-3383.020814731493,-0.00536624559238898,-3401.498982508683
10.06,-0.004771378338138575,-2211.7644740078726,-0.004768259340968411,-2176.5040740880613,-0.00477137833813855,-2211.764474007822
10.07,-0.004177783203843985,-1024.5742054186926,-0.004167286475820561,-974.5583437923615,-0.004177783203843976,-1024.5742054186735
10.08,-0.003595470477245009,137.02828392131988,-0.0035785608461121818,199.04893143714173,-0.0035954704772449887,137.02828392136024
10.09,-0.0030331713122152405,1233.661941487057,-0.0030108029308117588,1303.7794367304798,-0.0030331713122152366,1233.6619414870647
10.1,-0.002506301864507885,2219.7110271448864,-0.0024797949147873964,2293.583494057795,-0.0025063018645078844,2219.711027144888
10.11,-0.002033735652183881,3058.9605275837366,-0.0020049207558976026,3132.2870702203218,-0.002033735652183881,3058.9605275837366
10.120000000000001,-0.001624574384488002,3745.715607303521,-0.001595418867104544,3815.096951818997,-0.0016245743844880024,3745.715607303521
10.13,-0.0012743972892481016,4301.463718472699,-0.0012465211831961581,4364.8452167826545,-0.0012743972892481018,4301.4637184727
10.14,-0.0009727786362199736,4755.184582910374,-0.0009472468512481557,4811.7203697607365,-0.0009727786362199737,4755.184582910375
10.15,-0.0007100338920067456,5130.988555439973,-0.0006873765871316046,5180.700056611331,-0.0007100338920067456,5130.988555439974
10.16,-0.0004784260668557346,5446.98394095931,-0.00045868926279311146,5490.504321590615,-0.0004784260668557346,5446.9839409593105
10.17,-0.00026929892746515373,5719.838306638706,-0.00025200240765640015,5758.3303407868625,-0.0002692989274651538,5719.838306638707
10.18,-7.3864021853455e-05,5963.998477665022,-5.798606287235688e-05,5999.079850684124,-7.38640218534552e-05,5963.998477665023
10.19,0.00011346277030735393,6188.185868970782,0.0001294065845472176,6221.782342132792,0.0001134627703073536,6188.185868970783
10.200000000000001,0.00029621675083849844,6397.671711804285,0.0003141352234402738,6431.919985356844,0.0002962167508384983,6397.671711804286
10.21,0.0004766770767683396,6595.6967744350395,0.0004988745659173959,6632.8561944885505,0.00047667707676833946,6595.69677443504
10.22,0.0006536710718963526,6781.604398247106,0.0006827377653873228,6823.923711348138,0.0006536710718963525,6781.6043982471065
10.23,0.0008231282349057441,6952.150817406726,0.0008618341692942792,7001.792283132752,0.0008231282349057444,6952.150817406728
10.24,0.000980753368315351,7104.499714739171,0.0010319908010654284,7163.536498344379,0.0009807533683153515,7104.499714739173
10.25,0.0011214052923101826,7235.548968291215,0.001188076793494196,7305.968167410532,0.0011214052923101828,7235.548968291217
10.26,0.00123696268783295,7339.9770709119875,0.001321790123354184,7423.7296093140585,0.00123696268783295,7339.977070911988
10.27,0.001316153624318757,7410.039447804004,0.0014214729175695774,7509.19777796019,0.0013161536243187569,7410.039447804005
10.28,0.001346480145905548,7436.650656010206,0.0014740695588545895,7553.653033897158,0.0013464801459055476,7436.650656010207
10.290000000000001,0.0013174624578293037,7378.615279857718,0.0014669935447751126,7539.501005738204,0.0013174624578293093,7378.615279857731
10.3,0.001222303268940369,7188.296902079848,0.001392093095542964,7389.700107273908,0.0012223032689403738,7188.29690207986
10.31,0.0010600895788389162,6863.869521876942,0.0012487495936546337,7103.0131034972455,0.00106008957883892,6863.869521876953
10.32,0.0008405841329792939,6424.858630157697,0.0010465086780738712,6698.531272335721,0.0008405841329792863,6424.858630157684
10.33,0.0005819447652604872,5907.579894720084,0.0008034243766303838,6212.362669448746,0.0005819447652604514,5907.579894720014
10.34,0.0002991189839809497,5341.928332161008,0.0005342565187550314,5674.026953698041,0.00029911898398092513,5341.928332160961
10.35,-3.906455092021332e-06,4735.877454015067,0.00024253328777916597,5090.580491746311,-3.906455092025831e-06,4735.877454015059
10.36,-0.0003313959479146334,4080.8984683698427,-7.66372248972349e-05,4452.239466393509,-0.00033139594791466376,4080.8984683697836
10.370000000000001,-0.0006910210045800089,3361.648355039092,-0.00043157189458582356,3742.3701270163315,-0.0006910210045800625,3361.648355038986
10.38,-0.001090608645335639,2562.4730735278317,-0.0008306681049584174,2944.177706271144,-0.0010906086453357441,2562.473073527623
10.39,-0.0015354296056720664,1672.8311528549768,-0.0012796187111044303,2046.2764939791182,-0.0015354296056721592,1672.831152854793
10.4,-0.0020299954871883705,683.6993898223684,-0.001783278555343392,1038.9568055011946,-0.002029995487188435,683.6993898222408
10.41,-0.002579857167556202,-415.73589988063964,-0.0023475203274262494,-89.52673866451994,-0.0025798571675562615,-415.73589988075634
10.42,-0.003189018679251723,-1612.5953690880249,-0.0029761417223599317,-1332.5933627264367,-0.0031890186792517326,-1612.595369088043
10.43,-0.003857951900618447,-2863.9740885684096,-0.0036690829477714145,-2642.9063134316293,-0.0038579519006184484,-2863.9740885684128
10.44,-0.004584306704707988,-4112.505198377479,-0.004423711546766085,-3956.0271437438023,-0.004584306704707989,-4112.505198377481
10.450000000000001,-0.0053615689905407065,-5296.258236821432,-0.0052332477792695325,-5202.026905094874,-0.0053615689905407065,-5296.258236821433
10.46,-0.006173153721997237,-6356.621320485678,-0.006080586800702389,-6315.592048779244,-0.006173153721997236,-6356.621320485677
10.47,-0.006992164095780413,-7253.855136440552,-0.00693801224308075,-7253.671481018578,-0.006992164095780412,-7253.855136440552
10.48,-0.0077932202456835785,-7981.2514369393,-0.007779348533153262,-8009.951860519555,-0.0077932202456835785,-7981.251436939301
10.49,-0.008559376245106663,-8556.980411112525,-0.008587029357388292,-8604.998472743197,-0.008559376245106663,-8556.980411112525
10.5,-0.009273680606002754,-9004.508031767877,-0.009343418367389588,-9065.06387379068,-0.009273680606002754,-9004.508031767877
10.51,-0.009912170917261183,-9343.723066588624,-0.010023716119907546,-9412.626120761766,-0.009912170917261182,-9343.723066588622
10.52,-0.010451105120142239,-9592.64920005395,-0.010603481797047497,-9667.855132704108,-0.010451105120142239,-9592.64920005395
10.53,-0.01087507729270885,-9768.027143156283,-0.011066923239644661,-9849.048189000323,-0.010875077292708849,-9768.027143156283
10.540000000000001,-0.01117479112696455,-9882.683133997483,-0.011404522056470636,-9970.134005482176,-0.01117479112696455,-9882.683133997483
10.55,-0.011346490183576795,-9945.468797302143,-0.01161242378799208,-10040.833146225123,-0.011346490183576795,-9945.468797302143
10.56,-0.011396822677297058,-9963.628728045354,-0.01169739945035906,-10069.101184990079,-0.011396822677297056,-9963.628728045354
10.57,-0.011345803384250484,-9861.590141952205,-0.011676712354750953,-10027.726993773867,-0.01134580338425049,-9861.590141952222
10.58,-0.011218517825168155,-9607.019023787547,-0.01157463596453336,-9823.574213338678,-0.01121851782516816,-9607.019023787563
10.59,-0.011034368669259569,-9238.720711970376,-0.011413157828349932,-9500.617940971824,-0.01103436866925955,-9238.720711970342
10.6,-0.01080856102390657,-8787.10542126438,-0.01120825005813737,-9090.802400546698,-0.010808561023906564,-8787.105421264368
10.61,-0.010557122479183076,-8284.228331817389,-0.010976404458897807,-8627.111202067576,-0.0105571224791831,-8284.228331817441
10.620000000000001,-0.010297059909675686,-7764.103192802611,-0.010735029155466565,-8144.36059520509,-0.010297059909675705,-7764.103192802652
10.63,-0.010040020589034936,-7250.02455152111,-0.010495953195164338,-7666.208674600637,-0.01004002058903495,-7250.02455152114
10.64,-0.009787118189494185,-6744.219752439609,-0.01026009087263462,-7194.4840295412005,-0.009787118189494206,-6744.219752439653
10.65,-0.009531452143462018,-6232.887660375273,-0.010020026674246256,-6714.355632764471,-0.009531452143462035,-6232.8876603753115
10.66,-0.009265920779977838,-5701.824933406914,-0.009768062111580033,-6210.426507432025,-0.009265920779977834,-5701.8249334069105
10.67,-0.008989803203625215,-5149.589780701668,-0.009503008027261476,-5680.318338794913,-0.008989803203625205,-5149.589780701651
10.68,-0.008707834730946667,-4585.652835344573,-0.009229252862705921,-5132.808009683802,-0.008707834730946626,-4585.652835344493
10.69,-0.008424798399052004,-4019.580171555246,-0.0089512152083822,-4576.732701036361,-0.008424798399051954,-4019.580171555149
10.700000000000001,-0.00814575139109201,-3461.486155635256,-0.008673609918698153,-4021.5221216682653,-0.008145751391091985,-3461.486155635211
10.71,-0.007881737329011314,-2933.458031473867,-0.008407377717951437,-3489.0577201748333,-0.00788173732901129,-2933.458031473822
10.72,-0.007648432982471124,-2466.8493383934856,-0.008168334111134715,-3010.970506541391,-0.007648432982471084,-2466.849338393409
10.73,-0.007458310890481919,-2086.605154415077,-0.007969125087868123,-2612.552460008206,-0.007458310890481883,-2086.605154415007
10.74,-0.0073192514861146986,-1808.4863456806352,-0.007817818732240434,-2309.9397487528277,-0.007319251486114685,-1808.4863456806106
10.75,-0.007239502638118229,-1648.9886496876968,-0.007723031205974843,-2120.364696221646,-0.0072395026381182285,-1648.9886496876984
10.76,-0.007229793054210887,-1629.5694818730112,-0.007696111472685437,-2066.525229642834,-0.007229793054210889,-1629.5694818730199
10.77,-0.007300531329450029,-1769.437191962205,-0.007748264192055032,-2168.697483221558,-0.007300531329450026,-1769.437191962203
10.78,-0.007456530386567366,-2075.6261363248045,-0.007885107409807674,-2434.577985822564,-0.007456530386567365,-2075.626136324806
10.790000000000001,-0.00769235214351592,-2531.845443632088,-0.008101761347227279,-2848.9274689135846,-0.00769235214351592,-2531.8454436320912
10.8,-0.007992754579325911,-3099.197245579974,-0.008383181677210798,-3373.6840767316353,-0.007992754579325911,-3099.1972455799773
10.81,-0.008338954452063932,-3730.447078092109,-0.008710564508173067,-3962.5768769580627,-0.008338954452063932,-3730.4470780921124
10.82,-0.008714512907209856,-4384.012960468577,-0.009067395361265026,-4575.14503044161,-0.008714512907209855,-4384.012960468577
10.83,-0.0091075650294146,-5029.727880486915,-0.009441765974241722,-5182.320095262209,-0.0091075650294146,-5029.727880486918
10.84,-0.00951024346325052,-5648.054656530412,-0.009825804833800156,-5765.446274754736,-0.00951024346325052,-5648.054656530415
10.85,-0.00991578633159272,-6225.277844815893,-0.010212716469662785,-6311.320612739118,-0.00991578633159272,-6225.277844815897
10.86,-0.010317501520754242,-6751.981075685229,-0.010595736488715923,-6810.657996352353,-0.010317501520754242,-6751.981075685232
10.870000000000001,-0.010709556595021211,-7223.639668307026,-0.010968965936676834,-7258.778569363403,-0.010709556595021211,-7223.63966830703
10.88,-0.01108567556968449,-7638.265647004156,-0.01132604747847291,-7653.3011855723935,-0.01108567556968449,-7638.265647004159
10.89,-0.011440257321522459,-7996.867664985643,-0.011661336878871106,-7994.733282445694,-0.011440257321522459,-7996.867664985646
10.9,-0.01177340177789867,-8306.675065090352,-0.011975068157934709,-8289.952526042573,-0.011773401777898668,-8306.675065090354
10.91,-0.012091395727913918,-8579.042145683798,-0.0122738187349623,-8550.18937549744,-0.012091395727913916,-8579.0421456838
10.92,-0.012401636665152985,-8823.88537167636,-0.012565294522551815,-8785.31738457701,-0.012401636665152984,-8823.88537167636
10.93,-0.012708306867947208,-9046.842019274436,-0.012853948663745549,-9000.874423452033,-0.012708306867947208,-9046.842019274438
10.94,-0.013008764460920232,-9248.239792821194,-0.013137355686367466,-9196.906282365431,-0.01300876446092023,-9248.239792821194
10.950000000000001,-0.013289614600450772,-9422.619359505195,-0.013402255882412051,-9367.362953930067,-0.01328961460045077,-9422.619359505195
10.96,-0.013527881202875862,-9561.176922943161,-0.01362580944061296,-9502.623262709662,-0.01352788120287586,-9561.17692294316
10.97,-0.013699676951598034,-9656.422875084634,-0.013784443535549754,-9594.454620918194,-0.013699676951598034,-9656.422875084634
10.98,-0.013788577878070462,-9704.4926433653,-0.013862273913930162,-9638.530366627137,-0.013788577878070463,-9704.4926433653
10.99,-0.013786057552175393,-9699.451991575163,-0.013851908156142399,-9617.798851051612,-0.013786057552175395,-9699.451991575163
11.0,-0.013693437867455862,-9514.2126221361,-0.013754142523648566,-9422.267586063945,-0.013693437867455855,-9514.212622136083
11.01,-0.013512978946357999,-9153.294779940374,-0.013569576600599181,-9053.135739965175,-0.01351297894635799,-9153.294779940354
11.02,-0.01323782267425569,-8602.982235735755,-0.013290753077005309,-8495.488692777431,-0.013237822674255731,-8602.982235735835
11.03,-0.012857621803628812,-7842.580494482001,-0.012906686873239284,-7727.356285245381,-0.012857621803628795,-7842.580494481963
11.040000000000001,-0.012365323423642096,-6857.983734508569,-0.012409642601327788,-6733.267741422389,-0.012365323423642018,-6857.98373450841
11.05,-0.011763547751209559,-5654.432389643494,-0.011801695925002726,-5517.374388772266,-0.011763547751209507,-5654.432389643387
11.06,-0.01106654329312919,-4260.423473482755,-0.011096788784566472,-4107.560107899758,-0.011066543293129037,-4260.423473482446
11.07,-0.010295991531404007,-2719.31995003239,-0.010316464734567835,-2546.912007902482,-0.010295991531403892,-2719.3199500321575
11.08,-0.009475265462743064,-1077.8678127105054,-0.009484011325165685,-882.0822688803765,-0.00947526546274307,-1077.8678127105125
11.09,-0.008629499478861127,576.7574659294263,-0.00862426679595703,788.098480495206,-0.008629499478861127,576.7574659294293
11.1,-0.007786583855988754,2114.0933714480616,-0.0077654343707981915,2331.145023662669,-0.007786583855988755,2114.0933714480625
11.11,-0.006975039608936126,3444.1196376259927,-0.006937362462729421,3657.260022032518,-0.006975039608936127,3444.1196376259936
11.120000000000001,-0.006221227039838215,4530.423363152878,-0.0061678231831313185,4732.717171053236,-0.006221227039838216,4530.423363152879
11.13,-0.005546501125296158,5379.642870764041,-0.005479275183295487,5567.665322309201,-0.0055465011252961586,5379.642870764041
11.14,-0.004964593725997204,6022.795327458698,-0.00488611397863233,6195.992503374132,-0.004964593725997205,6022.795327458699
11.15,-0.004480425752519468,6499.1772365994475,-0.004393528063751535,6658.689320814347,-0.004480425752519469,6499.177236599448
11.16,-0.0040910803518746895,6846.374726291833,-0.00399860221545957,6994.008068856316,-0.0040910803518746895,6846.374726291834
11.17,-0.0037868342574986394,7096.916023107049,-0.0036914288333562855,7234.476178315232,-0.00378683425749864,7096.916023107049
11.18,-0.00355372111689004,7277.238852050392,-0.0034577325840367545,7406.214329159899,-0.0035537211168900408,7277.238852050392
11.19,-0.0033774470177890944,7407.184663411086,-0.003282838548686416,7528.705398136655,-0.0033774470177890944,7407.184663411086
11.200000000000001,-0.0032443422469993423,7501.76097944371,-0.0031525804471215168,7616.6891611626925,-0.003244342246999342,7501.760979443712
11.21,-0.0031398642921293338,7573.865700469857,-0.0030517266265595493,7682.913966771289,-0.0031398642921293338,7573.865700469859
11.22,-0.0030467476691382737,7636.4756135103635,-0.002962090197502736,7740.308431314932,-0.003046747669138274,7636.475613510364
11.23,-0.0029436547619860493,7703.820294136924,-0.0028611873765386647,7803.1111127286495,-0.0029436547619860498,7703.8202941369245
11.24,-0.0028074929001065487,7789.450004743719,-0.0027246780427510314,7884.894405738275,-0.0028074929001065487,7789.4500047437205
11.25,-0.0026190451398624896,7901.93068351787,-0.0025321971648106134,7994.2223276409595,-0.0026190451398624896,7901.930683517872
11.26,-0.0023673769824128915,8042.125353038976,-0.002271907924853419,8131.904516406017,-0.0023673769824128915,8042.125353038978
11.27,-0.0020508048613275703,8203.99350756452,-0.0019415228972416692,8291.801098030282,-0.0020508048613275703,8203.993507564523
11.28,-0.001674444390936673,8378.099304256164,-0.0015458278796751787,8464.356494719283,-0.001674444390936673,8378.099304256166
11.290000000000001,-0.0012462853124630907,8555.301421135202,-0.001092712558715032,8640.307160141076,-0.0012462853124630912,8555.301421135204
11.3,-0.000775104484381971,8728.448788539936,-0.0005910929594372134,8812.402571360197,-0.0007751044843819714,8728.448788539936
11.31,-0.000269882243102166,8892.66948436936,-5.0350784075177774e-05,8975.71877746071,-0.00026988224310216615,8892.669484369362
11.32,0.00026072451586163406,9045.207276646564,0.0005202027094536908,9127.495095962586,0.00026072451586163395,9045.207276646566
11.33,0.0008067492565938561,9184.52815003954,0.001109677313838435,9266.249032395315,0.000806749256593856,9184.528150039541
11.34,0.0013534922400865372,9309.287493427537,0.0017021665097885434,9390.754994602943,0.0013534922400865368,9309.287493427537
11.35,0.001881134570306057,9418.207932827801,0.0022764605636021807,9499.879230871244,0.001881134570306057,9418.207932827801
11.36,0.0023681593536713287,9510.478022999529,0.00280963594123283,9592.90671928149,0.002368159353671329,9510.478022999529
11.370000000000001,0.0027940950034062288,9585.732758727037,0.003279898963029884,9669.497561983831,0.002794095003406229,9585.732758727037
11.38,0.003142414060794373,9644.062865920945,0.0036695728136962535,9729.704007428772,0.0031424140607943735,9644.062865920945
11.39,0.0034039621219374857,9686.216900914518,0.003968612663420288,9774.187043023596,0.0034039621219374865,9686.216900914518
11.4,0.003578315811071434,9713.632595713309,0.004175986419907312,9804.268985168932,0.003578315811071434,9713.632595713309
11.41,0.0036722676102404666,9728.213761414296,0.004298129453774327,9821.733702012212,0.003672267610240467,9728.213761414296
11.42,0.003694266646598616,9731.617536646101,0.004343290545810766,9828.157031578157,0.003694266646598618,9731.617536646103
11.43,0.0036526050725449815,9648.294388538832,0.0043176708843508235,9776.917708658273,0.0036526050725449806,9648.294388538827
11.44,0.003552073342765524,9447.230928979918,0.004225532733215541,9592.64140638771,0.0035520733427655206,9447.230928979909
11.450000000000001,0.003389535015180965,9122.1542738108,0.004065455886513313,9272.487712983253,0.003389535015180958,9122.154273810782
11.46,0.003159025554604512,8661.135352657891,0.0038317561233206015,8805.08818659783,0.003159025554604517,8661.1353526579
11.47,0.00285965606377004,8062.3963709889495,0.0035237347064354814,8189.0453528275875,0.0028596560637699996,8062.396370988866
11.48,0.0024985878266911934,7340.259896831256,0.003148921064298941,7439.418068554507,0.002498587826691121,7340.259896831109
11.49,0.002087188807312483,6517.461858073836,0.0027191369660184267,6579.849871993478,0.002087188807312448,6517.461858073763
11.5,0.0016379740378346867,5619.032319118242,0.0022473492676669507,5636.274475290526,0.0016379740378347305,5619.032319118328
11.51,0.0011641118269121156,4671.307897273101,0.0017471693999372069,4635.914739831039,0.001164111826912262,4671.30789727339
11.52,0.0006775397336909519,3698.1637108307737,0.001230921558830101,3603.419057616827,0.0006775397336909705,3698.1637108308078
11.53,0.00018835587564586546,2719.795994740601,0.0007090266444708321,2559.6292288982895,0.00018835587564572766,2719.7959947403224
11.540000000000001,-0.0002938158328136073,1755.4525778216555,0.0001914228410201768,1524.4216219969785,-0.00029381583281367675,1755.4525778215134
11.55,-0.0007604574765344148,822.1692903800406,-0.00031307267966726817,515.4305806220887,-0.0007604574765344139,822.1692903800391
11.56,-0.0012059712623795538,-68.85828131023743,-0.0007986916206531363,-454.3734124261838,-0.00120597126237955,-68.85828131023325
11.57,-0.0016259131684297123,-903.8838987337779,-0.001261136359118042,-1364.3361944280703,-0.0016259131684297112,-903.8838987337789
11.58,-0.002013193344856436,-1661.070667565912,-0.0016933190885810518,-2191.49619408885,-0.002013193344856436,-1661.0706675659148
11.59,-0.002358012024279977,-2319.1985357867916,-0.0020849329674734072,-2914.3600534704947,-0.002358012024279977,-2319.1985357867948
11.6,-0.0026511752433437293,-2863.84407847601,-0.002426061944075724,-3519.5010275233044,-0.0026511752433437293,-2863.8440784760132
11.61,-0.0028883620196127006,-3293.147711155245,-0.002711649875787691,-4006.7754521934257,-0.0028883620196127006,-3293.1477111552476
11.620000000000001,-0.0030726060251832278,-3619.0919321590204,-0.002944150491369903,-4389.685653228402,-0.0030726060251832273,-3619.0919321590227
11.63,-0.003212031971145802,-3861.160909534857,-0.0031312820400103652,-4688.528329578849,-0.0032120319711458015,-3861.1609095348595
