time_s,ground_accel_m_per_s2,roof_displacement_m,story_1_drift_ratio,story_2_drift_ratio,story_3_drift_ratio,isolation_displacement_m,total_base_shear_N
14.6,0.28515261086295896,0.002409506009004881,0.0001831122794046449,0.0002027740502790216,0.00016187839313438812,0.00043755300685988444,3530.547015812652
14.61,0.25045463447918576,0.002361759689240089,0.00017996559822585422,0.00018931440825263772,0.00014621062007605357,0.0005059934336437254,3934.3213082778693
14.620000000000001,0.2615710767558962,0.002283253297874442,0.00017417102830155024,0.00017347962805516385,0.00013005334586649388,0.0005635188898708933,4272.678269911469
14.63,0.3535990548454963,0.0021727088666256772,0.0001657434184111808,0.00015559665629206548,0.00011353349100397154,0.000607164030079693,4528.759426828911
14.64,0.45994651790170654,0.002023283160665007,0.00015439125993250914,0.00013603280662396647,9.674114213262631e-05,0.0006294884093842403,4659.561251370219
14.65,0.5613728975682489,0.0018255168379556932,0.00013967296360385974,0.00011516444816331821,7.974573604081619e-05,0.0006210175058469143,4608.735830146263
14.66,0.6441090768948896,0.0015703163617857975,0.00012114129282512962,9.334520130147378e-05,6.261250175518542e-05,0.0005727599766113577,4319.190654732924
14.67,0.652302618760306,0.0012515233143657006,9.850012209823985e-05,7.087952507251202e-05,4.5415899083667676e-05,0.0004782593478497902,3752.1868821635185
14.68,0.632821574288765,0.0008678748085094233,7.17334582266216e-05,4.800659170621731e-05,2.8247487113657525e-05,0.00033511967514203607,2893.348845916994
14.69,0.5862559776599845,0.00042203140041851026,4.1033282958826426e-05,2.4895225226517434e-05,1.1217659538494839e-05,0.00014430519661269095,1748.4619747409233
14.700000000000001,0.530410977944289,-8.10809925471506e-05,6.6989697149612e-06,1.6472044573356208e-06,-5.547613986538744e-06,-9.115580921587968e-05,335.7005732697388
14.71,0.4147915492067905,-0.0006339274135974753,-3.082288028108731e-05,-2.169231427579472e-05,-2.191419630294894e-05,-0.00036598160650208383,-1310.1207426228493
14.72,0.31938203069224985,-0.0012263001512443493,-7.088105739446024e-05,-4.5117174710431854e-05,-3.7750770092956176e-05,-0.0006728037433320956,-3131.9361673835174
14.73,0.23766899046632256,-0.001847907175799674,-0.00011274564296777344,-6.863842267043751e-05,-5.29414630987687e-05,-0.0010043352723465473,-5067.297371520341
14.74,0.19688845584751172,-0.002490735080951304,-0.00015576472900190254,-9.226394268201565e-05,-6.739716855971465e-05,-0.0013552020560742256,-7062.043774272284
14.75,0.18288233357130673,-0.0031498958821303048,-0.00019942934031702003,-0.0001159833865925309,-8.10634679398438e-05,-0.0017225815806724838,-9075.628387976587
14.76,0.16271010620352414,-0.0038227742973456075,-0.00024332945324455726,-0.0001397590571570905,-9.39245440429052e-05,-0.002105527301345217,-11077.75817680788
14.77,0.1745182272035178,-0.004507976012468658,-0.00028709554029323166,-0.00016352167420350194,-0.00010600337036763736,-0.002504141906956923,-13043.99344368924
14.780000000000001,0.1570323907480999,-0.005204872900597197,-0.0003303770541567244,-0.00018717014848488111,-0.00011735857275899946,-0.002919212109155019,-14953.967139698714
14.790000000000001,0.19324958118788738,-0.005913558365660413,-0.0003728456760167452,-0.00021057493666303714,-0.00012807834821412808,-0.003352162106442335,-16791.12850775229
14.8,0.17490596395018987,-0.006634746801293118,-0.00041419475249979576,-0.00023358439074426884,-0.00013827202621626955,-0.003804962591235915,-18542.15648828198
14.81,0.0876607335056008,-0.007366067185052603,-0.0004539536833720231,-0.00025603073949461265,-0.00014806099672582827,-0.004277103674519733,-20187.234772629137
14.82,-0.008152437803652999,-0.00810014336157874,-0.000491462581985826,-0.00027773263428922037,-0.0001575705552863295,-0.0047637865839577865,-21700.30420408891
14.83,-0.08634580019079992,-0.008827901095499316,-0.0005261348937361489,-0.00029849760569097914,-0.0001669216689281921,-0.005258306089420163,-23062.213137638966
14.84,-0.1498523193560819,-0.00954130083309889,-0.0005576046187798333,-0.0003181288760061821,-0.0001762213157077923,-0.0057542635153211815,-24266.7061409207
14.85,-0.2716115743519437,-0.010232010163294005,-0.0005856201117111071,-0.0003364351468507047,-0.00018555241750508653,-0.0062446225294531706,-25315.350542750297
14.86,-0.389506849211213,-0.010889229952501278,-0.0006099378169418507,-0.0003532393493150423,-0.00019496538917146124,-0.006719916752959202,-26212.287882766614
14.870000000000001,-0.46888380032979327,-0.011501839555952673,-0.0006304503138701492,-0.00036838637258894836,-0.00020447166585343772,-0.007169929487627545,-26966.059811899097
14.88,-0.5078880345714268,-0.012061723257655472,-0.0006472902021884664,-0.00038175218075095165,-0.00021403858861015714,-0.007586631760077,-27591.004102354338
14.89,-0.4348948566157657,-0.012566512198353393,-0.0006608473068026765,-0.00039325462208687474,-0.00022358583227223078,-0.007966836258170977,-28106.722525442114
14.9,-0.3585845957505955,-0.013020487911356151,-0.0006716945582336943,-0.00040286407005951083,-0.00023298434351978344,-0.008313333212829392,-28535.942547738978
14.91,-0.3036420012509398,-0.013430322910428798,-0.0006803298147108663,-0.0004106090003625297,-0.00024205975958414386,-0.008631528041661654,-28898.956829869923
14.92,-0.3241047832652056,-0.013799793891770206,-0.0006870111146696611,-0.0004165717764988826,-0.00025060188478017646,-0.008924728698354813,-29209.374495226963
14.93,-0.364509728899868,-0.014127875611295922,-0.0006918123351516139,-0.00042087535242980065,-0.00025837932833583144,-0.009192034353993836,-29474.032797489937
14.94,-0.3462013153821369,-0.014412156151670845,-0.0006948557983746625,-0.0004236668431963104,-0.0002651561648860405,-0.009430912448425597,-29697.0150187389
14.950000000000001,-0.29160332067651834,-0.01465361402463693,-0.0006964619532983987,-0.00042510417795499047,-0.0002707074035465802,-0.00964142929935704,-29883.738068873623
14.96,-0.2320477992936613,-0.01485669197291469,-0.0006970205655847607,-0.00042534645724519023,-0.0002748323699199511,-0.009826774159015042,-30041.01652852795
14.97,-0.18774143858075198,-0.01502667654519278,-0.0006968334933860817,-0.00042454503665716317,-0.00027736660524528344,-0.009991194058154079,-30175.247631725135
14.98,-0.18744171113399588,-0.015167199263099175,-0.0006960523591094179,-0.0004228339850437583,-0.0002781922962870288,-0.010137716157514437,-30290.87553995088
14.99,-0.24734480727314082,-0.015277903133874468,-0.0006946480223160622,-0.00042032013913556317,-0.00027724668634518217,-0.01026592968180596,-30389.136606105905
15.0,-0.2735452998148862,-0.015355272651726641,-0.0006925192941776461,-0.0004170748823130965,-0.00027452728311088716,-0.010372435397160774,-30468.82816402708
15.01,-0.2920966685830896,-0.01539627410948599,-0.0006896488025875676,-0.0004131315077856806,-0.0002700922191440082,-0.010453933003223866,-30528.718981373146
15.02,-0.35721115484486454,-0.015398037994331424,-0.0006860058830089061,-0.0004084881448743724,-0.0002640558980681405,-0.010507258260906316,-30567.469231101004
15.030000000000001,-0.4370740164643893,-0.015355283586472139,-0.0006814254863733021,-0.0004031125185134866,-0.00025658168274649923,-0.010527252710992302,-30581.98639283584
15.040000000000001,-0.4802779057499006,-0.01526182907635651,-0.0006753014535962076,-0.0003969426869864641,-0.0002478741934315846,-0.010509403073905188,-30474.88857031316
15.05,-0.46579975612992086,-0.015114465718759938,-0.0006665581346546277,-0.00038988012857013945,-0.00023817280659810307,-0.010453865867397605,-30141.665331267664
15.06,-0.3433627055679456,-0.014916523271976954,-0.0006546834205400419,-0.00038178975173438736,-0.00022774095682740375,-0.010365352407210355,-29610.584570144158
15.07,-0.2787564420239953,-0.014676729687503838,-0.0006399651047699613,-0.0003725205782384059,-0.00021684663010860205,-0.010251133360282749,-28925.27028857852
15.08,-0.28469892911973016,-0.014401833039611203,-0.0006226622039060103,-0.00036193326835772275,-0.00020574059885840025,-0.010116623183571523,-28118.209228311163
15.09,-0.317708614426242,-0.014092894774947368,-0.0006027233750603629,-0.00034991827126832194,-0.00019463974253720997,-0.009962681775030147,-27194.560777062914
15.1,-0.3692845433122106,-0.013747351988113108,-0.0005799077354510302,-0.0003364038249895737,-0.00018371635762923019,-0.009787251483061706,-26141.979025252258
15.11,-0.3472103234121594,-0.013362827993101971,-0.0005540184779124111,-0.00032135859558993354,-0.000173091896019687,-0.009588339702822657,-24948.50834381797
15.120000000000001,-0.3149691700204068,-0.012940359454027526,-0.0005251014721067629,-0.00030479383959976583,-0.0001628333940275594,-0.009366536113384808,-23617.686807190872
15.13,-0.24223233464534596,-0.01248427810160923,-0.0004934396222958007,-0.0002867664912203944,-0.0001529521510174621,-0.009124908349288063,-22167.920222610403
15.14,-0.20104621350635896,-0.012000337715547838,-0.0004594386554485884,-0.0002673809276442207,-0.00014340554188238108,-0.008867527265637153,-20623.633720704944
15.15,-0.19953170980724155,-0.01149267536845658,-0.00042343842160514743,-0.00024678577126346235,-0.00013410319546477978,-0.008597096770456378,-19001.0507496203
15.16,-0.21539693557660114,-0.010962178915123418,-0.0003856055270932659,-0.00022516325320136627,-0.00012491804185084734,-0.008313706355399691,-17300.70825928017
15.17,-0.2473133222559878,-0.010407453044195445,-0.00034598101582437754,-0.00020271253466892965,-0.00011570096924230121,-0.008015632773147255,-15512.26676576556
15.18,-0.2302791842356316,-0.00982708739331831,-0.00030460650253914394,-0.00017963134412162955,-0.00010629655834743323,-0.007701163535288766,-13625.451338614623
15.19,-0.19786151641700522,-0.009222114544080699,-0.0002616636839817647,-0.00015610085450137377,-9.655719956072868e-05,-0.007370556287122777,-11641.80784961869
15.200000000000001,-0.15387273292435608,-0.008595870630926527,-0.00021745850854717796,-0.00013227608777742082,-8.635410687290491e-05,-0.007025951299415513,-9574.177923375104
15.21,-0.1534852440912049,-0.00795159496480242,-0.000172269718521388,-0.00010828001104358435,-7.558553101838977e-05,-0.006669508026702316,-7435.518287095922
15.22,-0.21938115377082532,-0.007289020492003343,-0.00012613618694849385,-8.41973059520122e-05,-6.418341087361099e-05,-0.006300759638416521,-5223.027957381155
15.23,-0.27039183982916465,-0.006603901761097995,-7.882307248348796e-05,-6.0065973979180736e-05,-5.211886136560709e-05,-0.005916273292916202,-2916.1153230503346
15.24,-0.30447003241071263,-0.005891562796139283,-3.0060452127420776e-05,-3.587081276407374e-05,-3.9404697944501304e-05,-0.005512353329929698,-499.08321773910575
15.25,-0.2844113494354977,-0.005149952801101261,2.0173209578534328e-05,-1.154552330290762e-05,-2.609240158531673e-05,-0.005087079825986377,2011.5490606366313
15.26,-0.21236495321611568,-0.004381488101531684,7.148655039361397e-05,1.3012553020818651e-05,-1.2262383269616379e-05,-0.004641540294053023,4569.008828469847
15.27,-0.09726862200769519,-0.0035936297083283934,0.00012310450036973658,3.791626539749973e-05,1.9911626846435496e-06,-0.004180472650755161,7103.7856500278085
15.280000000000001,0.029122649212476547,-0.0027975669312959345,0.0001740330615918498,6.325674328425285e-05,1.6577510704124333e-05,-0.0037114892673847516,9537.919583403656
15.290000000000001,0.14002651486912518,-0.0020057203915970893,0.00022328753652541694,8.907341211734029e-05,3.142470049004935e-05,-0.003243348728475193,11803.584285509492
15.3,0.2502215957695491,-0.0012299707670596575,0.000270053410438661,0.00011533245649494155,4.648952645088297e-05,-0.0027847221832438054,13853.780240252594
15.31,0.29737970571325684,-0.0004801710669141288,0.0003137854204181592,0.00014191746453698378,6.176036898424774e-05,-0.0023430387810959353,15666.30942324673
15.32,0.2826362886259248,0.00023856089373492018,0.00035431995432694914,0.0001686344169236828,7.725211977899443e-05,-0.0019221824739717348,17246.495551528344
15.33,0.2550459928860697,0.0009260989007017391,0.00039179994376103527,0.0001952297032380833,9.299428536603061e-05,-0.001521987255812798,18619.35793626566
15.34,0.2824850613781819,0.001583113155489102,0.00042637598737398167,0.00022141383296528345,0.00010901599197192717,-0.0011413877688311903,19812.159237185897
15.35,0.314116347508545,0.002207711519005674,0.00045804073825006443,0.00024688319914156846,0.00012533175871747105,-0.0007812089869870999,20844.83479733324
15.36,0.35775408545561377,0.00279608426229712,0.0004867159629469958,0.00027133815571382056,0.00014192947467247407,-0.00044385667370272535,21732.376125242772
15.370000000000001,0.3827834345246745,0.0033441455566541635,0.0005123546426941987,0.00029449876377892766,0.00015876067330239632,-0.00013206513053771823,22488.551117028444
15.38,0.44264463327878906,0.0038475309455855687,0.0005349289017226812,0.00031611781303576126,0.0001757337452871478,0.0001511212894214437,23125.531698327744
15.39,0.4853229459000133,0.004300994204037719,0.0005543996204885458,0.0003359895029483,0.000192711024841176,0.00040183367023684046,23652.574853307964
15.4,0.46708146903292247,0.0047007714310920564,0.000570837319851975,0.0003539547318354884,0.00020950949195832274,0.0006172858739672262,24079.61539359052
15.41,0.4216042127608494,0.00504723135783378,0.0005845022916048884,0.0003699053952351176,0.0002259041333646596,0.0007981088050969836,24420.597676319536
15.42,0.32643269122636326,0.005344852498183615,0.0005957752143201243,0.0003837873500673599,0.00024163397282664983,0.0009485449642127321,24692.696432777764
15.43,0.2571458204080086,0.005600626062022291,0.0006050583894093938,0.00039559995610774707,0.00025641131977268355,0.0010751752669789227,24913.830824355635
15.44,0.21718488788926027,0.005820771680697514,0.0006126442137479013,0.00040539012192841647,0.00026993458357217864,0.0011840835714029265,25098.371892808114
15.450000000000001,0.2210582887396466,0.006008339779671751,0.0006186706189723459,0.00041324020953497677,0.0002819042322734385,0.001278605560861011,25254.414971056132
15.46,0.14432384784023353,0.006165537925851748,0.00062328857526592,0.0004192534993983275,0.0002920396546194773,0.0013610437004303387,25387.463009562525
15.47,0.12059207813951138,0.006296270099163726,0.0006267458728788121,0.00042354190109277715,0.00030009434105348086,0.0014348944850734735,25504.27472659298
15.48,0.20187350092556908,0.00640128640600969,0.0006291034927152015,0.00042621385604257064,0.00030586951417145884,0.0015010136994644586,25606.996524674847
15.49,0.2849071764772778,0.006474847522470623,0.0006301571159158184,0.0004273592778061018,0.0003092267807825059,0.0015545720942546888,25689.01260004432
15.5,0.3332627087268845,0.0065095153391681124,0.0006297351944704346,0.0004270367477454672,0.0003100971964378055,0.0015887864400147662,25740.95656756641
15.51,0.337965628218169,0.006500781861594126,0.0006278323510529408,0.00042526910526109675,0.00030848406157075694,0.0015990739972088653,25756.61369913463
15.52,0.3229321523113956,0.006447821194922004,0.0006242471815832933,0.00042204328260035017,0.0003044610584502094,0.0015851157134401334,25672.86399652224
15.530000000000001,0.2955897700924306,0.006352318296330681,0.0006185461805780529,0.00041730926656893336,0.00029816785173957487,0.001549834420339061,25461.1762379158
15.540000000000001,0.28552943941471187,0.006216743036048277,0.0006105089378487688,0.00041098435018234057,0.00028980106777280827,0.0014960833551541728,25138.66984680647
15.55,0.31128021682956264,0.006042203476011074,0.000600037969447788,0.0004029655003828101,0.0002796001396650906,0.0014248304818265944,24711.152606841002
15.56,0.3060740328908713,0.005828430006529087,0.0005869797646259754,0.00039314372102620466,0.0002678311658193499,0.001335793261231579,24176.929283270914
15.57,0.2743559770281967,0.00557651704504007,0.0005712710229271393,0.0003814189798406094,0.000254770150790688,0.0012296604922296978,23540.132669259627
15.58,0.23761197035651785,0.005289807314850317,0.0005529991401779918,0.00036771694394745495,0.00024068598142526048,0.0011087598788677708,22814.728989088064
15.59,0.1978025129990334,0.00497263422460909,0.0005323359233268737,0.00035200524466560723,0.0002258248454212051,0.0009760365763198201,22018.38917380036
15.6,0.19863029624528528,0.004628577513607438,0.0005094396224246774,0.0003343056050328745,0.00021039819298625787,0.0008336612000097222,21164.136915939773
15.610000000000001,0.2192822362759902,0.004258741083743125,0.00048435391800774917,0.000314698665841267,0.00019457587849582193,0.0006816786193017077,20252.241431691687
15.620000000000001,0.24179823807026746,0.00386214831008493,0.00045703125206694424,0.000293320852179804,0.00017848482116293208,0.0005183353786100809,19272.181987541928
15.63,0.19589010809888746,0.0034389169161013044,0.0004275228277761497,0.0002703569267104885,0.0001622115950987765,0.0003425880575938114,18217.69806144431
15.64,0.12967364623675615,0.002993016431362026,0.0003961428743635013,0.0002460332826107173,0.00014580671602278073,0.0001562780885728284,17099.83824731841
15.65,0.04839470258590735,0.0025314860345114916,0.00036341738377012207,0.00022061324601980689,0.00012928986717144263,-3.6467754549446086e-05,15943.363188584764
15.66,-0.04765864734238475,0.0020629641516820767,0.0003299905059446723,0.00019439262507024724,0.00011265647054254548,-0.00023037841392479727,14779.899232332657
15.67,-0.1419096659738061,0.0015971342579146914,0.0002965861668345286,0.00016769462103003737,9.588561364194828e-05,-0.0004194647875087601,13645.380990828882
15.68,-0.2482060588447129,0.0011442429976314598,0.0002639735331476898,0.00014086409803314647,7.894894949065136e-05,-0.0005973886927858957,12577.837559166068
15.69,-0.3095349056424966,0.0007139629008530575,0.00023289176284319252,0.0001142606511738339,6.182036177258768e-05,-0.0007583390919895534,11612.13516394412
15.700000000000001,-0.3666591391259848,0.00031391949667573983,0.00020395310444584785,8.824929299757824e-05,4.448637154672102e-05,-0.0008981600716887897,10773.209285748702
15.71,-0.37083896108819125,-5.090078655183125e-05,0.00017759854532815254,6.318835550759757e-05,2.695689670705409e-05,-0.0010147784577059264,10073.498969645883
15.72,-0.3467169755055882,-0.00037893945896798825,0.0001540405694985643,3.9414852782776956e-05,9.275681766237583e-06,-0.0011087714335392721,9509.541114645808
15.73,-0.3294200491530885,-0.0006711642791241703,0.00013330914285919734,1.722877149218134e-05,-8.470750861374945e-06,-0.0011826060676881837,9066.53330975234
15.74,-0.30576166185454984,-0.0009290237476942474,0.00011536952137040025,-3.1202144222442515e-06,-2.6147456422391847e-05,-0.0012389904095869984,8728.227258359451
15.75,-0.29293461628369805,-0.0011538033751886756,0.00010015790404884143,-2.1441115853123485e-05,-4.356995190128377e-05,-0.0012803319858486386,8480.17780078961
15.76,-0.2884746520428858,-0.001346168532225137,8.760945685852911e-05,-3.76043732298582e-05,-6.0507903118303254e-05,-0.0013083583820624606,8312.019423506677
15.77,-0.32034393515330334,-0.0015051762648665876,7.772279572631733e-05,-5.153823413029523e-05,-7.669363405092639e-05,-0.0013233436040289322,8222.108091707849
15.780000000000001,-0.37190746836322747,-0.0016273779835306798,7.061992851765229e-05,-6.321826886049362e-05,-9.183511402287094e-05,-0.0013234175478141156,8220.948193455059
15.790000000000001,-0.42614350932834644,-0.0017074038065531254,6.648804102391841e-05,-7.265182494025744e-05,-0.00010563196650253114,-0.0013049391050451928,8321.804974929599
15.8,-0.4580797290894043,-0.0017398780210061647,6.549300938927269e-05,-7.98611775469905e-05,-0.00011779219378883138,-0.0012641007179985877,8543.85525844474
15.81,-0.4660055243522596,-0.0017211552823499427,6.772041196199915e-05,-8.486868707442757e-05,-0.0001280475324813241,-0.0011984503750124336,8898.118493601098
15.82,-0.4890862731471245,-0.0016490662700960966,7.318037538291754e-05,-8.768569619338458e-05,-0.0001361661018131239,-0.0011066491486511692,9387.92031623175
15.83,-0.5027066419848245,-0.0015216302157912084,8.188092535909811e-05,-8.830491197511451e-05,-0.00014196195004630475,-0.0009874408438068523,10014.123235381956
15.84,-0.4851692395170615,-0.0013378576985101486,9.377701316100163e-05,-8.669672866985316e-05,-0.0001453010088320607,-0.0008402630908828645,10771.597675999516
15.85,-0.49571548069572474,-0.0010979728663560015,0.00010875755737451418,-8.281055810531109e-05,-0.00014610293677053986,-0.0006654114913511891,11648.433298069032
15.860000000000001,-0.4965683032075866,-0.0008019380094397103,0.00012672948141040144,-7.657973394344812e-05,-0.0001443395052852363,-0.0004628548812938915,12631.982510602047
15.870000000000001,-0.482486815221031,-0.000449989221249251,0.00014757683392471524,-6.792896860941473e-05,-0.00014003016630544367,-0.0002326129376847356,13706.891485238473
15.88,-0.44187610136402977,-4.412426848966329e-05,0.00017107345783341616,-5.6785349542759076e-05,-0.00013323480181838372,2.408382821015267e-05,14850.392243754297
15.89,-0.3442056115389719,0.0004104372630006042,0.00019681431366350298,-4.309347600027862e-05,-0.00012404396033231758,0.0003036005046093397,16029.476809823926
15.9,-0.22625802692679478,0.000904374678790251,0.00022419874551493106,-2.683397549117423e-05,-0.00011256754113731337,0.0005991046547990545,17201.96173390188
15.91,-0.08227034982088817,0.0014252152923157242,0.0002525253884224023,-8.042429945461046e-06,-9.892378231519148e-05,0.000901202258133425,18323.940047213364
15.92,-0.016434336047914787,0.0019605820292602615,0.000281191386102087,1.3176576372342905e-05,-8.323118772339082e-05,0.0012004896401565208,19361.708944599923
15.93,-0.007657899912181501,0.002502732312297493,0.00030990394811889415,3.664591523141473e-05,-6.560585392322592e-05,0.0014913338783599944,20302.495278228882
15.94,-0.06650652068157266,0.003050363574384269,0.00033868778619924406,6.212454523935576e-05,-4.6164711784613394e-05,0.0017736321436299177,21154.10396707311
15.950000000000001,-0.0913829071082442,0.0036060640973949905,0.00036767346991940905,8.932376455936932e-05,-2.5032460566920383e-05,0.0020509909113123016,21933.889352762173
15.96,-0.06947726840239828,0.004171174100195215,0.0003968295893135977,0.00011792351197356104,-2.34870680956488e-06,0.0023265182800758766,22655.0267426524
15.97,0.04176524712378618,0.0047415489584644805,0.00042582741161663405,0.000147583197654786,2.1727253372812298e-05,0.002599052652945244,23318.727289657243
15.98,0.1788291954182751,0.005306713477764536,0.00045410777920700543,0.0001779465384969597,4.7014421550217165e-05,0.0028620660164494793,23915.57460257462
15.99,0.2922330210195791,0.005853224374503438,0.0004811127232761989,0.0002086444739272452,7.330934964759241e-05,0.0031061848058397067,24433.9652348311
16.0,0.36510224221479526,0.0063691611173694335,0.000506474418639015,0.00023930096331757083,0.0001003848924059672,0.0033229841296642426,24867.69886962599
16.01,0.43306525483159697,0.0068453186565588285,0.000529981608414034,0.00026954222246655847,0.00012798843246883117,0.0035062745085009035,25216.18913094211
16.02,0.5141379344330653,0.007273402567457003,0.0005514374189000483,0.0002990059181844964,0.00015584113429803606,0.0036507784704797124,25480.00543959046
16.03,0.5141181013513941,0.007646601123072623,0.0005706931660479423,0.0003273487187028148,0.000183638973688364,0.0037525500326917867,25660.479095806906
16.04,0.4797721621672848,0.007962682878969205,0.000587776419320906,0.00035425427839509796,0.00021105479901092913,0.0038115750907522458,25763.301555255915
16.05,0.41065139340792645,0.008224030640704656,0.0006028283383448913,0.00037944174346818925,0.00023774143577660767,0.0038319891773817786,25798.487353170916
16.06,0.3887879000006318,0.008434455785132963,0.0006157102045942655,0.00040266811947802205,0.0002633383813812888,0.0038202756455000876,25728.20616188077
16.07,0.3257063046101554,0.008597339298611378,0.0006259047956515224,0.0004237195611908213,0.0002874835328676161,0.003783750895655522,25509.05766281338
16.080000000000002,0.3077672822385505,0.008715866884657069,0.0006331544825868078,0.0004424015559339085,0.00030982536508217555,0.0037284938316866586,25177.5152790002
16.09,0.2709124582230337,0.00879254340703816,0.0006375671650353291,0.0004585375771464221,0.0003300315331362135,0.0036584528158934873,24757.269184241166
16.1,0.25559140263202784,0.008829243324901757,0.0006392813477052348,0.0004719713429567588,0.0003477956392901828,0.003576669337073922,24266.568311323776
16.11,0.26277345733221297,0.008826782277836388,0.000638380461257496,0.0004825676008610109,0.00036284389684336206,0.0034851312255736594,23717.339642322204
16.12,0.2910405569840979,0.008783909441295212,0.0006348186965351489,0.0004902105317293649,0.0003749418105793785,0.003384013701457199,23110.63449762344
16.13,0.34220742856059794,0.008697324348296715,0.0006284165806707862,0.0004947995424837843,0.00038390068871782675,0.003271703825556085,22436.775242216754
16.14,0.3541866098900058,0.00856318506788466,0.0006189490698497143,0.0004962443408273561,0.0003895829754679166,0.0031459900777627077,21682.492755456493
16.15,0.3909893720661356,0.00837857182217901,0.0006062326850977596,0.0004944619195358965,0.00039190519275095025,0.003005212551594427,20837.827598446805
16.16,0.3756311294469962,0.008141762600806842,0.0005901423077408303,0.0004893765729211291,0.00039083800809792404,0.0028484778012712614,19897.41909650781
16.17,0.3334808726252677,0.007853841601225967,0.0005707119706543039,0.0004809240566185337,0.0003864031184462452,0.0026769006766372686,18867.956348703858
16.18,0.27735325149575757,0.00751902339466626,0.0005481602238322054,0.00046906065561874927,0.0003786669609618534,0.0024938271691801513,17769.515303961154
16.19,0.2494456264491632,0.007142310945579692,0.0005227541329766375,0.00045377432103484015,0.00036773279568994233,0.0023029704466545797,16624.374968807722
16.2,0.20793696981949825,0.00672810133834982,0.0004947303930535442,0.0004350941753210217,0.00035373304265816076,0.0021072939386320034,15450.315920672263
16.21,0.1664136862921008,0.006280873110451397,0.0004643422626046664,0.00041309766852964697,0.00033682252363187215,0.0019095282732931294,14263.721928639021
16.22,0.11191684030300543,0.005805866190362877,0.00043190512032253585,0.00038791612690069886,0.0003171726235945541,0.0017126882554188375,13082.681821393267
16.23,0.07580798807184691,0.005308596356416694,0.00039776967900386,0.000359738276527282,0.0002949667689981231,0.00151968734811134,11924.676377548283
16.240000000000002,0.11136696811367126,0.004792273527267154,0.00036216461412735053,0.00032880900815227275,0.0002703983903425697,0.0013313342818272592,10794.5579798438
16.25,0.08080592465299058,0.0042577967007575955,0.0003251930613272008,0.00029542195436648886,0.0002436718319120578,0.0011463640493769047,9684.736585141673
16.26,0.1036950362962074,0.0037063185542936085,0.00028698427402964674,0.00025990905171422183,0.0002150047340569626,0.0009634855390106161,8587.46552294394
16.27,0.10219863028411497,0.003138651949844605,0.00024765204018062554,0.00022262911339686843,0.00018463081346313637,0.0007809688684983358,7492.365499870259
16.28,0.04029685533955434,0.0025570654240273595,0.00020739920957769925,0.0001839568570582499,0.00015280220265040308,0.0005980956545964915,6395.1262164591935
16.29,-0.059225548486552405,0.001968446432860928,0.0001667083867793821,0.0001442768816692195,0.00011978943455289448,0.0004176575020555422,5312.497301213497
16.3,-0.11500336363808669,0.0013820118235020312,0.00012620260688063175,0.00010398269110955229,8.5879049327781e-05,0.000244180173157357,4271.6333278243865
16.31,-0.12769529634005347,0.0008046756262199555,8.636265734343164e-05,6.347474877515391e-05,5.1371237128381404e-05,8.032451053087441e-05,3288.4993520654916
16.32,-0.16496983794643705,0.00024073335016493053,4.750589200814648e-05,2.315457965064372e-05,1.657865920286214e-05,-7.332752093701791e-05,2366.587163258137
16.330000000000002,-0.17801479950215124,-0.00030596697145728464,9.916278616493986e-06,-1.6582419031779264e-05,-1.8174675073886205e-05,-0.0002165400356962673,1507.3120747026405
16.34,-0.2573689425768096,-0.0008305233355288478,-2.6064872110184907e-05,-5.5352320030270535e-05,-5.255574092668349e-05,-0.0003482207764871476,717.33780517425
16.35,-0.3169772695396163,-0.0013258414063096664,-5.9967823332176955e-05,-9.278438963785862e-05,-8.622666119461566e-05,-0.0004655174593169219,14.108620352839694
16.36,-0.3590085278713175,-0.001784636421176026,-9.131589888531667e-05,-0.00012852047948051199,-0.00011885002905142434,-0.0005653653544739151,-583.9164440805409
16.37,-0.32000181449447507,-0.0022030738204717594,-0.00011984879745200781,-0.00016221689624946347,-0.00015009336563004673,-0.0006473012068782944,-1074.086748871815
16.38,-0.2381001120791504,-0.002582939073575975,-0.00014565664854070487,-0.00019355260576690167,-0.0001796312136487436,-0.0007151133889331144,-1479.2189023599663
16.39,-0.1988576329439415,-0.002929182341875503,-0.00016903362141344047,-0.0002222420199494671,-0.0002071457141069552,-0.0007748654621839969,-1835.6699731141362
16.4,-0.16486695383526767,-0.0032456334227192627,-0.0001902198166702403,-0.00024804602703365865,-0.00023232830506584868,-0.0008314944871481712,-2172.956529410538
16.41,-0.0993213459606649,-0.0035356688723463744,-0.00020944328027081705,-0.00027077881014264416,-0.00025488353635317923,-0.0008892886159864687,-2516.5811748775345
16.42,0.04071335005464964,-0.0038060722285604863,-0.0002271555826130548,-0.00029031457789324206,-0.00027453335658639874,-0.000954859567026782,-2905.6104094184016
16.43,0.11237944693298628,-0.004066537339450746,-0.00024400089098814705,-0.0003065960405925381,-0.00029102114947956174,-0.0010367122476338567,-3389.762079609606
16.44,0.11392246068700604,-0.004323569609848987,-0.0002604410765293815,-0.0003196383337723222,-0.0003041178965278725,-0.0011404593052625122,-4000.602688374999
16.45,0.0797874959091742,-0.0045777119445742686,-0.00027657999216337874,-0.0003295222609973986,-0.0003136325076948318,-0.0012666668054940754,-4738.726633917859
