time_s,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
4.97,-0.003504609350296558,-5100.778345396297,-0.0025001670580877054,-0.0035643433548893494,-5104.855193842142,-0.0024991688728174775,-0.0035046093502965575,-5100.778345396297,-0.0025001670580877054
4.98,-0.0032719806454038036,-4635.520935610787,-0.002267538353194951,-0.0033203777090941183,-4616.92390225168,-0.0022552032270222464,-0.0032719806454038036,-4635.520935610788,-0.0022675383531949515
4.99,-0.003025100783733119,-4141.761212269418,-0.0020206584915242664,-0.003061965830486967,-4100.100145037378,-0.0019967913484150953,-0.003025100783733119,-4141.761212269419,-0.002020658491524267
5.0,-0.0028183803285706144,-3728.320301944409,-0.0018139380363617619,-0.002845755162115994,-3667.6788082954313,-0.001780580680044122,-0.0028183803285706144,-3728.32030194441,-0.0018139380363617623
5.01,-0.0026929206678434248,-3477.4009804900297,-0.0016884783756345723,-0.0027147768043703324,-3405.722092804108,-0.0016496023222984605,-0.0026929206678434243,-3477.4009804900297,-0.0016884783756345723
5.0200000000000005,-0.0026513028463068834,-3394.1653374169473,-0.001646860554098031,-0.0026723995950448244,-3320.9676741530925,-0.0016072251129729525,-0.002651302846306883,-3394.1653374169473,-0.001646860554098031
5.03,-0.0026518129410441032,-3395.0803263708226,-0.001647315280140217,-0.002676294887184783,-3327.990204598016,-0.0016107161662523883,-0.0026518129410441032,-3395.0803263708235,-0.0016473152801402173
5.04,-0.002628137565979352,-3347.7295762413196,-0.0016236399050754656,-0.002658512963663408,-3292.4263575552663,-0.0015929342427310135,-0.002628137565979352,-3347.7295762413205,-0.001623639905075466
5.05,-0.002525415847940368,-3142.2861401633522,-0.0015209181870364818,-0.002562581854864791,-3100.564139958032,-0.001497003133932396,-0.0025254158479403677,-3142.2861401633522,-0.0015209181870364818
5.0600000000000005,-0.0023205830765222896,-2732.620597327195,-0.0013160854156184032,-0.0023644993186755347,-2704.3990675795194,-0.00129892059774314,-0.0023205830765222896,-2732.620597327196,-0.0013160854156184037
5.07,-0.002010470981853008,-2112.3964079886323,-0.0010059733209491217,-0.0020603929189710844,-2096.186268170619,-0.0009948141980386897,-0.002010470981853008,-2112.3964079886327,-0.001005973320949122
5.08,-0.0015894315530849466,-1270.3175504525093,-0.0005849338921810603,-0.0016435061548894373,-1262.4127400073246,-0.0005779274339570426,-0.0015894315530849466,-1270.31755045251,-0.0005849338921810607
5.09,-0.001046988737419149,-185.43191912091385,-4.249107651526261e-05,-0.001101836437282597,-179.07330479364407,-3.62577163502023e-05,-0.0010469887374191487,-185.43191912091424,-4.2491076515262825e-05
5.1000000000000005,-0.00038738100455202354,1115.289806468297,0.0006073831089071049,-0.0004384619981091495,1128.481670219153,0.0006170146684368778,-0.0003873810045520233,1115.2898064682965,0.0006073831089071047
5.11,0.00035649099349665885,2507.3585868251184,0.0013008997302502382,0.00031371918738663356,2533.6892669523645,0.0013170091306387902,0.00035649099349665874,2507.358586825117,0.0013008997302502376
5.12,0.001128075230958581,3826.4994797638083,0.0019545747140357634,0.0010970852284188026,3867.534740931443,0.0019778032726787175,0.001128075230958581,3826.499479763808,0.001954574714035763
5.13,0.0018692268725763446,4954.191341909737,0.00250908876560637,0.0018523119130727452,5008.155938179685,0.0025383814457223216,0.0018692268725763448,4954.191341909737,0.00250908876560637
5.14,0.0025494411075690925,5864.0702963286885,0.002952171676616726,0.002548610056334882,5928.825235950291,0.002986296963324633,0.002549441107569093,5864.0702963286885,0.002952171676616726
5.15,0.00316533265518718,6586.1751391246435,0.0032998115124241714,0.0031830083529190427,6660.420305003091,0.0033379576156374667,0.00316533265518718,6586.175139124643,0.003299811512424171
5.16,0.003695745044401276,7135.777288905982,0.0035611593602451865,0.003733960131728279,7218.800506582024,0.0036028444702153662,0.003695745044401276,7135.777288905982,0.0035611593602451865
5.17,0.004080181786374837,7497.832038262097,0.0037314809787497966,0.004139252018709643,7589.996666127411,0.003776879718029709,0.004080181786374837,7497.832038262097,0.0037314809787497966
5.18,0.004255889904351251,7655.869623489425,0.003805410859502263,0.00433420054633542,7759.60985935758,0.003855889370907388,0.004255889904351251,7655.869623489425,0.003805410859502263
5.19,0.004217060959641874,7578.211734070671,0.0037665819147928857,0.004311072170292433,7713.353107271605,0.0038327609948644007,0.004217060959641874,7578.211734070671,0.0037665819147928857
5.2,0.004042970150191166,7230.030115169256,0.0035924911053421783,0.004149153652303933,7389.516071294604,0.003670842476875901,0.004042970150191166,7230.030115169256,0.0035924911053421783
5.21,0.003827402577271694,6798.894969330312,0.0033769235324227066,0.003943823293532844,6978.855353752426,0.0034655121181048115,0.003827402577271694,6798.894969330312,0.0033769235324227066
5.22,0.00361139251117654,6366.874837140003,0.0031609134663275525,0.003736453402272904,6564.115571232546,0.0032581422268448718,0.0036113925111765396,6366.8748371400025,0.003160913466327552
5.23,0.003406051740343485,5956.193295473893,0.002955572695494497,0.0035378922731524385,6166.993312991615,0.003059581097724406,0.003406051740343485,5956.193295473893,0.002955572695494497
5.24,0.0032213103793599313,5586.710573506786,0.0027708313345109438,0.003358107635002461,5807.424036691661,0.002879796459574429,0.0032213103793599317,5586.710573506787,0.002770831334510944
5.25,0.0030869366269735726,5317.96306873407,0.002636457582124585,0.0032278792137891196,5546.9671942649775,0.0027495680383610873,0.003086936626973573,5317.96306873407,0.002636457582124585
5.26,0.003061170041254451,5266.429897295826,0.0026106909964054635,0.0032077322386739665,5506.673244034672,0.002729421063245934,0.003061170041254451,5266.429897295826,0.0026106909964054635
5.2700000000000005,0.003202611965260309,5470.334784528052,0.0027105650463168534,0.003359067650662113,5717.086510733293,0.0028321998661405695,0.0032026119652603085,5470.334784528051,0.0027105650463168525
5.28,0.003532224244838186,5914.913034590953,0.002927205584266913,0.00370456096655922,6163.940566192699,0.0030492023523877774,0.0035322242448381854,5914.9130345909525,0.0029272055842669126
5.29,0.004019955755643394,6507.600181260438,0.0032134761082611043,0.004214116285343083,6752.997465237921,0.0033324135982650592,0.004019955755643394,6507.600181260438,0.0032134761082611043
5.3,0.0045856914347353365,7111.851542257865,0.003501727578307543,0.004806028245067516,7348.966569760755,0.003614928286975791,0.0045856914347353365,7111.851542257865,0.003501727578307543
5.3100000000000005,0.005114117384757876,7608.382829278825,0.0037352479425279144,0.00536236998224378,7837.309725439667,0.0038426698564290995,0.005114117384757876,7608.382829278825,0.0037352479425279144
5.32,0.005514089908850148,7947.686501874611,0.0038927776373629455,0.005790257889715425,8173.526550870666,0.003997105664157434,0.005514089908850148,7947.686501874611,0.0038927776373629455
5.33,0.005767105517256078,8148.3432138438775,0.00398506982216751,0.006071377505298947,8378.348977475644,0.00409011117207671,0.005767105517256077,8148.343213843876,0.003985069822167509
5.34,0.0058929884162948285,8244.791847045573,0.004029206844955837,0.006226126730080301,8486.383820321418,0.004138826919638625,0.0058929884162948285,8244.791847045572,0.004029206844955836
5.3500000000000005,0.005893501427835434,8245.184848392026,0.004029386687162359,0.0062555258925294935,8506.738505938569,0.004147992587729273,0.005893501427835434,8245.184848392024,0.0040293866871623585
5.36,0.00577649760113932,8011.177194999797,0.003912382860466245,0.006164125694374856,8323.938109629295,0.004056592389574637,0.00577649760113932,8011.177194999796,0.003912382860466244
5.37,0.0056024436414851405,7663.069275691439,0.0037383289008120655,0.006011992769804413,8019.672260488408,0.003904459465004193,0.005602443641485141,7663.069275691439,0.0037383289008120655
5.38,0.005462204441589699,7382.590875900555,0.003598089700916624,0.00589317989735066,7782.046515580903,0.003785646592550441,0.0054622044415897,7382.590875900555,0.003598089700916624
5.39,0.005420604718301643,7299.391429324443,0.0035564899776285683,0.005873751685754046,7743.190092387675,0.003766218380953826,0.005420604718301643,7299.391429324442,0.0035564899776285674
5.4,0.005494323282232976,7374.534667450214,0.0035921591259089032,0.00597138050122373,7830.8972067618615,0.0038072416613892045,0.0054943232822329754,7374.534667450212,0.0035921591259089024
5.41,0.005654413068002081,7531.181554860276,0.003666179077926352,0.006155922553723742,7988.772773565916,0.003880621325365022,0.00565441306800208,7531.1815548602735,0.0036661790779263506
5.42,0.005822524443577983,7688.671168562375,0.0037402203811603032,0.006344910023713949,8142.470302279704,0.00395156805258332,0.0058225244435779824,7688.671168562372,0.003740220381160302
5.43,0.0058942369730281335,7754.586963451571,0.003771138561130925,0.0064299075382855874,8210.003630074641,0.003982638355918991,0.005894236973028132,7754.586963451567,0.0037711385611309232
5.44,0.005797879053899515,7561.871125194333,0.0036747806420023062,0.006336261538154855,8022.711629813178,0.003888992355788259,0.005797879053899514,7561.871125194331,0.0036747806420023054
5.45,0.005558539412830932,7083.191843057168,0.0034354410009337236,0.0060899170884011825,7530.022730305833,0.0036426479060345865,0.005558539412830932,7083.191843057168,0.0034354410009337236
5.46,0.005290551764150771,6547.216545696846,0.003167453352253563,0.005809471728773443,6969.132011050353,0.0033622025464068468,0.005290551764150772,6547.216545696848,0.0031674533522535638
5.47,0.0050945611312656555,6155.235279926615,0.002971462719368447,0.005599078288759108,6548.345131021684,0.003151809106392512,0.005094561131265657,6155.235279926618,0.0029714627193684487
5.48,0.005004757434347194,5975.627886089692,0.0028816590224499854,0.005494568537767737,6339.325629038941,0.0030472993554011406,0.005004757434347195,5975.627886089694,0.0028816590224499867
5.49,0.005031996071856422,6012.698480217435,0.0028997362489641015,0.005507461755971576,6355.964514432391,0.0030553780730711755,0.005031996071856422,6012.698480217436,0.002899736248964102
5.5,0.00517779566410913,6205.016835863507,0.0029932827733961027,0.005640098858147468,6522.112757904047,0.0031358436168891055,0.005177795664109131,6205.016835863508,0.0029932827733961027
5.51,0.00539808038907494,6481.843829716224,0.0031273872583203843,0.005848315669484295,6770.805707233727,0.0032557758633080516,0.00539808038907494,6481.843829716224,0.0031273872583203843
5.5200000000000005,0.005592711367812067,6715.799129352614,0.003240277890827057,0.006029799733842667,6978.473462427785,0.003355522888970273,0.005592711367812066,6715.799129352612,0.0032402778908270555
5.53,0.005649585025959743,6783.248733515092,0.0032727843320626937,0.006069926559979048,7023.941605182203,0.003377341552202262,0.005649585025959742,6783.24873351509,0.0032727843320626924
5.54,0.0054959415958018756,6475.961873199357,0.003119140901904826,0.0058948736957511435,6673.835876726393,0.0032022886879743574,0.005495941595801875,6475.961873199356,0.0031191409019048254
5.55,0.005104033143221372,5692.14496803835,0.002727232449324323,0.005475727106487419,5835.542698198945,0.002783142098710633,0.005104033143221372,5692.14496803835,0.002727232449324323
5.5600000000000005,0.004475978615354407,4436.035912304418,0.0020991779214573564,0.004813053558533879,4510.195602291865,0.002120468550757093,0.004475978615354406,4436.035912304417,0.002099177921457356
5.57,0.003656683309769212,2797.4453011340293,0.001279882615872162,0.003951901233830038,2787.8909528841814,0.0012593162260532513,0.0036566833097692116,2797.4453011340293,0.0012798826158721623
5.58,0.002751509041935721,987.0967654670476,0.0003747083480386713,0.0029996736310478472,883.4357473198008,0.00030708862327106113,0.0027515090419357215,987.0967654670493,0.0003747083480386722
5.59,0.0018796802212297905,-740.7306447951465,-0.0004887887720621713,0.002077910445759775,-934.7582632066116,-0.0006013417409382048,0.0018796802212297905,-740.7306447951456,-0.0004887887720621709
5.6000000000000005,0.0011000538428561873,-2211.524513195654,-0.0012218578407796172,0.001246052230601129,-2479.6961037540927,-0.001370684908849582,0.0011000538428561871,-2211.5245131956535,-0.001221857840779617
5.61,0.00039623880552538726,-3439.774869385068,-0.0018312624999671614,0.0004867185510160431,-3765.7683067641265,-0.00200760008519249,0.0003962388055253873,-3439.774869385067,-0.001831262499967161
5.62,-0.0003032525895624016,-4539.355418325405,-0.002373173768089034,-0.00027374873066442554,-4905.6998787651,-0.0025675394766835036,-0.00030325258956240156,-4539.355418325404,-0.0023731737680890335
5.63,-0.0010696634238691123,-5587.5367587835835,-0.0028845107454719327,-0.0011084723825064032,-5971.5485047929915,-0.003084579613969658,-0.0010696634238691123,-5587.536758783583,-0.0028845107454719323
5.64,-0.0019066858480988097,-6549.140462045545,-0.003346564145913507,-0.002020304882986842,-6927.038831085194,-0.003539478075150795,-0.0019066858480988097,-6549.140462045544,-0.0033465641459135068
5.65,-0.0027597908859863227,-7355.258360169526,-0.003725936458721523,-0.002951305693181542,-7711.104728043161,-0.0039031442940657933,-0.0027597908859863223,-7355.258360169524,-0.003725936458721522
5.66,-0.0035570253935293095,-7975.287387090333,-0.004010307814598633,-0.003825335330005908,-8304.411636587718,-0.004169409528203751,-0.003557025393529309,-7975.287387090331,-0.004010307814598632
5.67,-0.004215462692352048,-8408.005105884291,-0.0042033993877100455,-0.004555377618118383,-8715.814676980612,-0.004347514165878302,-0.004215462692352048,-8408.00510588429,-0.004203399387710045
5.68,-0.004650985870672086,-8662.869206786181,-0.004314616115641564,-0.005053853401017419,-8962.236615778544,-0.004450974355619369,-0.004650985870672087,-8662.86920678618,-0.0043146161156415634
5.69,-0.004805825245274662,-8749.652539860526,-0.004352142113333189,-0.00526062558048959,-9058.839359413269,-0.0044909351586127945,-0.004805825245274662,-8749.652539860526,-0.004352142113333189
5.7,-0.004687816851769283,-8513.635752849768,-0.00423413371982781,-0.005179271260181804,-8896.130718797696,-0.004409580838305008,-0.004687816851769284,-8513.635752849768,-0.00423413371982781
5.71,-0.004399109322146838,-7936.220693604879,-0.0039454261902053655,-0.004912818771435113,-8363.225741304313,-0.004143128349558317,-0.004399109322146838,-7936.220693604877,-0.003945426190205365
5.72,-0.004087753408332456,-7313.508865976114,-0.0036340702763909835,-0.004615970952171233,-7769.5301027765545,-0.003846280530294438,-0.004087753408332455,-7313.508865976111,-0.003634070276390982
5.73,-0.0038680396959052793,-6874.081441121762,-0.003414356563963807,-0.004406819879157287,-7351.227956748662,-0.0036371294572804915,-0.003868039695905279,-6874.081441121759,-0.0034143565639638057
5.74,-0.0038102014760137597,-6758.405001338722,-0.0033565183440722873,-0.004358237829139672,-7254.063856713432,-0.0035885474072628763,-0.00381020147601376,-6758.405001338721,-0.003356518344072287
5.75,-0.003968268266622106,-6932.399244585092,-0.003439774956801516,-0.004527437730190984,-7419.570991333106,-0.003666751167533688,-0.003968268266622107,-6932.399244585091,-0.0034397749568015157
5.76,-0.00437517936654518,-7338.278148142782,-0.003631979058678034,-0.00494979449262463,-7790.9656163983545,-0.003839992719545206,-0.004375179366545181,-7338.278148142781,-0.003631979058678033
5.7700000000000005,-0.0050180003164420695,-7886.008494628986,-0.0038864255068340944,-0.005612279813074334,-8284.096092441701,-0.004064667426912773,-0.00501800031644207,-7886.008494628985,-0.003886425506834094
5.78,-0.005824885988372958,-8448.673423033895,-0.004140097275892947,-0.006440748646892414,-8785.083811997982,-0.004284741551215126,-0.005824885988372959,-8448.673423033895,-0.004140097275892947
5.79,-0.006678760516459904,-8929.46913313441,-0.004348206884993905,-0.007314716370403805,-9210.286546954358,-0.0044625341631126195,-0.006678760516459905,-8929.46913313441,-0.004348206884993905
5.8,-0.0074669414529172935,-9293.676605883798,-0.004498411821364247,-0.008119316715314594,-9531.580089656783,-0.004589288641118592,-0.0074669414529172935,-9293.676605883797,-0.0044984118213642465
5.8100000000000005,-0.008123147562404604,-9551.09817266248,-0.004599359692853694,-0.008788269957828243,-9758.935169537881,-0.004673741144081608,-0.008123147562404604,-9551.098172662478,-0.004599359692853693
5.82,-0.008626093985218864,-9725.30438728674,-0.0046645763098762385,-0.00930139394044689,-9913.419772017669,-0.004728042304196305,-0.008626093985218863,-9725.304387286738,-0.004664576309876238
5.83,-0.008979324719179425,-9837.479328591,-0.004705024661406872,-0.009663158192756762,-10013.55238865847,-0.004761703457569892,-0.008979324719179425,-9837.479328590998,-0.0047050246614068715
5.84,-0.00920116846420837,-9904.20161763959,-0.004728465669062502,-0.009892261649061686,-10073.708585517976,-0.004781306537164108,-0.00920116846420837,-9904.201617639588,-0.004728465669062501
5.8500000000000005,-0.009337565355143853,-9943.879294785118,-0.004742169873300386,-0.01003494410689486,-10109.971198542284,-0.004792882519922525,-0.009337565355143853,-9943.879294785118,-0.004742169873300386
5.86,-0.009467783107824262,-9980.587779291272,-0.004754636562373077,-0.010170952249458028,-10143.497306055036,-0.004803369516373281,-0.009467783107824262,-9980.587779291272,-0.004754636562373077
5.87,-0.009670802718562214,-10035.167145931047,-0.004772677302144646,-0.010379244268616816,-10192.5767828529,-0.004818238082100641,-0.009670802718562216,-10035.167145931046,-0.004772677302144645
5.88,-0.009995474449003162,-10116.390891767043,-0.004798338656245646,-0.010707839835098596,-10264.9833242643,-0.0048390522846076,-0.009995474449003162,-10116.390891767041,-0.004798338656245645
5.89,-0.010447151960542796,-10219.338125089389,-0.004828748910018479,-0.011160565559152852,-10356.599447274364,-0.004863443627031094,-0.010447151960542796,-10219.338125089389,-0.004828748910018479
5.9,-0.010966543941454455,-10326.58794080929,-0.004857859761402023,-0.011675775738843729,-10452.036200188524,-0.004886557171739027,-0.010966543941454455,-10326.58794080929,-0.004857859761402023
5.91,-0.011445783601727648,-10417.518229964662,-0.004880494668311525,-0.012143281678272493,-10532.46932184658,-0.004904284817904911,-0.011445783601727648,-10417.518229964662,-0.004880494668311525
5.92,-0.011788041595053388,-10478.832635163082,-0.00489475182929355,-0.012465361500926288,-10585.276382741662,-0.004915126438236333,-0.011788041595053388,-10478.832635163082,-0.00489475182929355
5.93,-0.011935118183764633,-10504.54666989962,-0.004900544658696398,-0.012584250254469747,-10604.42924846459,-0.004918949591061902,-0.011935118183764633,-10504.54666989962,-0.004900544658696398
5.94,-0.011862701748060768,-10359.71379849189,-0.004828128222992533,-0.012478875095859725,-10393.678931244545,-0.00481357443245188,-0.01186270174806077,-10359.713798491894,-0.004828128222992535
5.95,-0.01158014669456761,-9794.603691505574,-0.004545573169499375,-0.012158385055594412,-9752.698850713918,-0.004493084392186567,-0.01158014669456761,-9794.603691505574,-0.004545573169499375
5.96,-0.011107366940119861,-8849.044182610076,-0.004072793415051626,-0.011639372359235541,-8714.673457996176,-0.003974071695827696,-0.011107366940119861,-8849.044182610076,-0.004072793415051626
5.97,-0.010457712585459064,-7549.735473288483,-0.00342313906039083,-0.010935107981783166,-7306.144703091427,-0.0032698073183753213,-0.010457712585459064,-7549.735473288483,-0.00342313906039083
5.98,-0.009644807941108311,-5923.926184586977,-0.002610234416040077,-0.010059695638695626,-5555.320016916347,-0.0023943949752877813,-0.009644807941108311,-5923.926184586977,-0.002610234416040077
5.99,-0.008684535680360058,-4003.3816630904716,-0.0016499621552918241,-0.009029631176899987,-3495.1910933250697,-0.0013643305134921424,-0.008684535680360058,-4003.3816630904716,-0.0016499621552918241
6.0,-0.007619170952819122,-1872.652208008599,-0.0005845974277508878,-0.007888642259995648,-1213.21325951639,-0.00022334159658780282,-0.007619170952819122,-1872.652208008599,-0.0005845974277508878
6.01,-0.006553691805463291,240.31086734891562,0.000471410551523813,-0.006742968851486417,1009.7319554853681,0.0008863309687547421,-0.006553691805463291,240.31086734891562,0.000471410551523813
6.0200000000000005,-0.0056209723193398915,1978.9595005643507,0.0013373982802622841,-0.005727394377440903,2797.9632577508273,0.001774054050260483,-0.005620972319339891,1978.9595005643528,0.001337398280262285
6.03,-0.004909504843375004,3198.058465910123,0.0019415836580250648,-0.004935366543694221,4039.403573169973,0.0023857580144944182,-0.004909504843375004,3198.058465910123,0.0019415836580250648
6.04,-0.004446906370210189,3936.332840935139,0.002305801830503241,-0.004399990297095147,4800.607627930463,0.0027582140303368304,-0.0044469063702101885,3936.3328409351407,0.002305801830503242
6.05,-0.004214041885272364,4293.098228327211,0.0024813170615023404,-0.0041054679629426985,5194.831850084858,0.0029501992875679618,-0.004214041885272363,4293.098228327212,0.0024813170615023412
6.0600000000000005,-0.004166651342840872,4365.067039934942,0.0025167011443258044,-0.004008906036943919,5321.389985930957,0.0030117266261186046,-0.0041666513428408715,4365.067039934943,0.0025167011443258053
6.07,-0.004258184275436045,4182.001174744595,0.0024251682117306314,-0.004064576160825137,5210.04973816852,0.002956056502237386,-0.0042581842754360446,4182.001174744597,0.0024251682117306323
6.08,-0.00445553559238647,3787.298540843746,0.002227816894780207,-0.00423816242460796,4862.877210602875,0.002782470238454564,-0.004455535592386469,3787.298540843748,0.002227816894780208
6.09,-0.004729103704512806,3240.1623165910746,0.001954248782653871,-0.004497749437161124,4343.703185496546,0.0025228832259013997,-0.004729103704512805,3240.162316591076,0.001954248782653872
6.1000000000000005,-0.005024748189260668,2648.8733470953503,0.001658604297906009,-0.0047874599733858485,3764.2821130470975,0.002233172689676675,-0.005024748189260667,2648.873347095352,0.00165860429790601
6.11,-0.005274097849285755,2150.1740270451764,0.001409254637880922,-0.005036543414870386,3266.1152300780213,0.0019840892481921366,-0.005274097849285755,2150.1740270451764,0.001409254637880922
6.12,-0.005430037752723911,1838.2942201688634,0.0012533147344427654,-0.005195699637457468,2947.802784903859,0.0018249330256050558,-0.005430037752723912,1838.2942201688616,0.0012533147344427646
6.13,-0.005478135533345992,1742.0986589247025,0.001205216953820685,-0.005248882311465777,2841.4374368872413,0.0017717503515967468,-0.005478135533345993,1742.0986589247004,0.0012052169538206842
6.140000000000001,-0.005425514468275894,1841.046711265499,0.0012545253463647835,-0.0052017301736430235,2923.966486659307,0.0018127050021176892,-0.005425514468275894,1841.046711265499,0.0012545253463647835
6.15,-0.0052824321347982595,2106.303772499378,0.0013866036768311598,-0.005062608365316064,3162.7818859690997,0.0019310751171056348,-0.0052824321347982595,2106.303772499378,0.0013866036768311598
6.16,-0.005051240312740181,2524.0272054720203,0.0015942901246031782,-0.004831814187920946,3545.5097996208624,0.002120363799164714,-0.005051240312740181,2524.0272054720203,0.0015942901246031782
6.17,-0.0047352627547781485,3072.343447036437,0.001866247222375922,-0.004511040792764789,4050.2250338144368,0.002369120585837324,-0.0047352627547781485,3072.343447036437,0.001866247222375922
6.18,-0.004355761676776849,3695.029583817065,0.0021740030271025,-0.004120968615866985,4622.2388924728975,0.0026496503968734715,-0.004355761676776849,3695.029583817065,0.0021740030271025
6.19,-0.003960581067092365,4301.780047185697,0.002472546396786807,-0.0037105442286457964,5177.113899139857,0.0029200885905286507,-0.003960581067092365,4301.780047185697,0.002472546396786807
6.2,-0.0036034281355794826,4814.717457149485,0.0027237159319512807,-0.0033356336911751676,5644.834588782029,0.003146525240999761,-0.0036034281355794826,4814.717457149485,0.0027237159319512807
6.21,-0.0033056225439226775,5217.354502103279,0.0029199561876292347,-0.00301908900576971,6012.2367722741865,0.003323234564658504,-0.0033056225439226775,5217.354502103279,0.0029199561876292347
6.22,-0.003047975017476933,5546.912740040731,0.0030798474956781176,-0.002741910777403351,6313.363896656006,0.003467134197050706,-0.003047975017476933,5546.912740040731,0.0030798474956781176
6.23,-0.002790345234295362,5857.901788085556,0.0032299664797447855,-0.0024633790494909937,6595.904808230687,0.0036011803753577824,-0.002790345234295362,5857.901788085556,0.0032299664797447855
6.24,-0.00249704311086089,6188.554106421657,0.0033885570618461818,-0.0021474735676769046,6891.835002326497,0.003740306504786414,-0.00249704311086089,6188.554106421657,0.0033885570618461818
6.25,-0.0021547013218037934,6543.943298356365,0.0035575860160719707,-0.001781539678425168,7203.884253524063,0.003885283274403463,-0.002154701321803794,6543.943298356365,0.0035575860160719707
6.26,-0.0017645229493870006,6911.609452051852,0.003730558814205554,-0.0013683021841634573,7520.2818067175585,0.004030058960596792,-0.001764522949387001,6911.609452051852,0.003730558814205554
6.2700000000000005,-0.001327108185807269,7280.382733399435,0.0039016281852527167,-0.0009099819893312314,7831.329063856294,0.004169645927783903,-0.0013271081858072691,7280.382733399435,0.0039016281852527167
6.28,-0.0008434395893868652,7640.152311552724,0.004065524352890216,-0.0004090807725942889,8129.2225610527885,0.00430006875700643,-0.0008434395893868652,7640.152311552726,0.004065524352890217
6.29,-0.0003184144575896979,7980.598559718346,0.004217073687093324,0.0001281288594448991,8406.777399715897,0.004417876059879688,-0.00031841445758969817,7980.598559718348,0.004217073687093325
6.3,0.00024577933066950686,8296.294202959523,0.004353534878890828,0.0006985686441704136,8661.232707393632,0.0045217767594613635,0.00024577933066950605,8296.294202959525,0.004353534878890829
6.3100000000000005,0.0008590090144452153,8589.261290285956,0.004475452836232334,0.0013120347419595855,8896.006008998726,0.0046130539656856675,0.0008590090144452148,8589.261290285958,0.004475452836232335
6.32,0.001542208458965321,8864.440661259749,0.004584326218612219,0.001990086203812327,9116.863322377922,0.004693607737892994,0.0015422084589653208,8864.440661259749,0.004584326218612219
6.33,0.002313359606433782,9123.151566049708,0.004679902950213858,0.002751519839021979,9326.443789167217,0.004763837792244746,0.0023133596064337817,9123.151566049708,0.004679902950213858
6.34,0.003161070625304558,9359.144821079368,0.004759493557131006,0.0035853266825089537,9520.545584576055,0.004822112061223769,0.003161070625304557,9359.144821079368,0.004759493557131006
6.3500000000000005,0.004017683533611413,9559.853356597245,0.004820044738545318,0.0044235066235888505,9688.375962565426,0.004866329105371863,0.004017683533611412,9559.853356597245,0.004820044738545318
6.36,0.00477493537481094,9714.219453070236,0.004861434692415338,0.005157569041136961,9818.966347447193,0.004896426022807104,0.004774935374810939,9714.219453070236,0.004861434692415338
6.37,0.005340535148157011,9818.903716193545,0.004886763263883076,0.005696279113252864,9907.479551043201,0.004914658757746272,0.0053405351481570105,9818.903716193545,0.004886763263883076
6.38,0.005671572191662355,9876.942509502269,0.004899886994913702,0.005998890903313589,9955.129599904241,0.004923810794512044,0.005671572191662354,9876.942509502269,0.004899886994913702
6.390000000000001,0.005766638919248621,9893.35264902889,0.004903520398475804,0.006066238087169562,9965.634234774978,0.004925794961083169,0.00576663891924862,9893.35264902889,0.004903520398475804
6.4,0.005669886440395587,9699.847691322822,0.00480676791962277,0.00594573510528871,9724.628271013273,0.004805291979202316,0.005669886440395587,9699.847691322824,0.004806767919622771
6.41,0.005462300952140441,9284.676714812531,0.004599182431367624,0.00571873475301953,9270.627566474912,0.0045782916269331364,0.005462300952140441,9284.676714812533,0.004599182431367625
6.42,0.00520217599096387,8764.426792459388,0.004339057470191052,0.005441478797526636,8716.115655489126,0.004301035671440244,0.00520217599096387,8764.426792459388,0.004339057470191052
6.43,0.004889811023838247,8139.696858208143,0.004026692503065431,0.005113392945738797,8059.943951913446,0.003972949819652403,0.004889811023838248,8139.696858208146,0.004026692503065432
6.44,0.004491610568167077,7343.295946865802,0.00362849204739426,0.004699264649257257,7231.687358950367,0.0035588215231708636,0.004491610568167077,7343.295946865804,0.003628492047394261
6.45,0.0039784884027446316,6317.051616020912,0.003115369881971815,0.00416838352073303,6169.925101901912,0.0030279403946466363,0.003978488402744631,6317.051616020912,0.003115369881971815
6.46,0.0033432158834276146,5046.506577386877,0.0024800973626547982,0.00351238876766206,4857.935595759973,0.0023719456415756666,0.003343215883427614,5046.506577386877,0.0024800973626547982
6.47,0.002600145962167851,3560.36673486735,0.001737027441395034,0.002745051061010049,3323.26018245595,0.0016046079349236553,0.0026001459621678505,3560.3667348673507,0.0017370274413950346
6.48,0.001773056991730599,1906.188793992846,0.0009099384709577821,0.0018898372262717415,1612.832512979335,0.0007493941001853479,0.0017730569917305985,1906.1887939928467,0.0009099384709577826
6.49,0.0008891841667492353,138.44314403011876,2.606564597641854e-05,0.0009737687890587828,-217.39353118705827,-0.00016566863689101925,0.0008891841667492354,138.4431440301206,2.6065645976419513e-05
6.5,-2.052015006751103e-06,-1596.2343959883424,-0.000840015365519825,4.599288668046927e-05,-1994.85914494083,-0.001052346544004672,-2.052015006750991e-06,-1596.2343959883406,-0.000840015365519824
6.51,-0.0008308982428182318,-3095.572675080755,-0.0015855172898941747,-0.0008226196707319418,-3516.422264021489,-0.0018074527878675236,-0.0008308982428182318,-3095.572675080753,-0.0015855172898941736
