time_s,roof_displacement_m,story_1_drift_ratio,story_2_drift_ratio,story_3_drift_ratio,isolation_displacement_m,total_base_shear_N,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
0.16882812976837158,-2.829221739375498e-05,-2.3217576536235695e-06,-1.5753478995369126e-06,-6.112006505847805e-08,-1.4042605168166725e-05,-84.2512205520598,-1.350361344520934e-05,-27.00582537198185,-1.3502875803926798e-05,-1.5120588614081498e-05,-30.23956980809611,-1.5119742603519979e-05,-1.350361344520934e-05,-27.00582537198185,-1.3502875803926798e-05
0.17882812023162842,-2.4809827664284967e-05,-2.080941814913078e-06,-1.6384728951379657e-06,-2.2413082155657725e-07,-1.0613063750497531e-05,-63.673972046044646,-1.0104290595336352e-05,-20.207179672235874,-1.010355295405381e-05,-1.163061006081989e-05,-23.259612701572895,-1.1629764050258371e-05,-1.0104290595336352e-05,-20.207179672235874,-1.010355295405381e-05
0.18882812559604645,-2.3641592633794062e-05,-1.951104961874619e-06,-1.6529914622272675e-06,-4.218398114769823e-07,-9.148222185710134e-06,-54.88492265732027,-8.663969310873654e-06,-17.32653710331048,-8.663231669591112e-06,-1.0116727935383096e-05,-20.231848450699307,-1.0115881924821577e-05,-8.663969310873654e-06,-17.32653710331048,-8.663231669591112e-06
0.19882813096046448,-2.788498022709973e-05,-2.1292414573879256e-06,-1.6296644389512949e-06,-6.42650472097254e-07,-1.2039377300728423e-05,-72.23175744074155,-1.1545777852006722e-05,-23.090124993266745,-1.1545024846350565e-05,-1.3026576198171824e-05,-26.05150745420806,-1.3025710439153094e-05,-1.1545777852006722e-05,-23.090124993266745,-1.1545024846350565e-05
0.2088281214237213,-3.6823665141128004e-05,-2.584601369798528e-06,-1.588431991371585e-06,-8.705754023847273e-07,-1.866667359233058e-05,-111.99500746468792,-1.8130156604456715e-05,-36.25871802642767,-1.8129317034727367e-05,-1.9739707568078302e-05,-39.47757141183257,-1.9738737186855125e-05,-1.8130156604456715e-05,-36.25871802642767,-1.8129317034727367e-05
0.21882812678813934,-4.50443803856615e-05,-3.0007381442205596e-06,-1.5511088551849955e-06,-1.0890198609558865e-06,-2.4737259688360307e-05,-148.41767571497203,-2.416194911347702e-05,-48.322035442889494,-2.416096870081147e-05,-2.5887880838126875e-05,-51.77360482919303,-2.5886745655463338e-05,-2.416194911347702e-05,-48.322035442889494,-2.416096870081147e-05
0.22882813215255737,-4.953137249685824e-05,-3.2042025513537402e-06,-1.5336404936129434e-06,-1.2845955805257997e-06,-2.78505934450853e-05,-167.0971269901346,-2.7260484785074368e-05,-54.51893180017893,-2.7259412274563946e-05,-2.9030810765107162e-05,-58.059263389776724,-2.902956963856106e-05,-2.7260484785074368e-05,-54.51893180017893,-2.7259412274563946e-05
0.2388281226158142,-5.098678593640216e-05,-3.2440621672086074e-06,-1.5444564067163608e-06,-1.4482965424475776e-06,-2.853425151746099e-05,-171.19894842916221,-2.794516876747366e-05,-55.88825913157103,-2.7944074870959823e-05,-2.9712417017435655e-05,-59.422430166020135,-2.971115182330346e-05,-2.794516876747366e-05,-55.88825913157103,-2.7944074870959823e-05
0.24882812798023224,-4.886059105047025e-05,-3.0885872480144757e-06,-1.5845833129585824e-06,-1.575694518073255e-06,-2.636467676590352e-05,-158.18149991981738,-2.5796260160859674e-05,-51.59044191834306,-2.5795166264345837e-05,-2.7501509975991212e-05,-55.00061608313125,-2.7500244781859015e-05,-2.5796260160859674e-05,-51.59044191834306,-2.5795166264345837e-05
0.25882813334465027,-4.125302075408399e-05,-2.6183924664682883e-06,-1.6458413180468292e-06,-1.6675736939456933e-06,-1.989851383162507e-05,-119.38452231414668,-1.938742025231477e-05,-38.77276210125325,-1.938632635580093e-05,-2.0920700990245678e-05,-41.83899811164018,-2.091943579611348e-05,-1.938742025231477e-05,-38.77276210125325,-1.938632635580093e-05
0.2688281238079071,-2.9091308533679694e-05,-1.8817052949560563e-06,-1.7113299893228234e-06,-1.7293637534344775e-06,-9.930671997911608e-06,-59.57747131186589,-9.509989467915148e-06,-19.017900532454004,-9.50889557140131e-06,-1.0772037057904527e-05,-21.54167024695788,-1.077077186377233e-05,-9.509989467915148e-06,-19.017900532454004,-9.50889557140131e-06
0.27882811427116394,-1.6972382582025602e-05,-1.1491389344613438e-06,-1.7615559499972733e-06,-1.7681862926919064e-06,-1.2841034428371737e-07,-0.763901450520347,2.0122584487580752e-07,0.40453006291700694,2.0231972548917167e-07,-7.876827226027672e-07,-1.572961576354361,-7.864175284705707e-07,2.0122584487580752e-07,0.40453006291700694,2.0231972548917167e-07
0.28882813453674316,-8.670848728797864e-06,-6.435538613947789e-07,-1.78186742990268e-06,-1.7894633528056954e-06,6.502735989973492e-06,39.02291248847055,6.767654667783063e-06,13.537364844424097,6.768736514550416e-06,5.972898634354351e-06,11.948182799622362,5.974154176940488e-06,6.767654667783063e-06,13.537364844424097,6.768736514550416e-06
