time_s,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
2.8188281059265137,0.0020160472486168146,4073.9587314143378,0.0020380810560803454,0.0022191705647855997,4452.704306069018,0.0022267301313633986,0.0020160472486168146,4073.9587314143378,0.0020380810560803454
2.8288280963897705,0.002103382721543312,4219.082649903432,0.002109865461973211,0.0023118380922824144,4600.790022395698,0.0022997927437723455,0.002103382721543312,4219.082649903432,0.002109865461973211
2.8388280868530273,0.0021788596641272306,4342.9974452134875,0.0021711113046319814,0.0023917758371680975,4726.774390444994,0.0023618930561727287,0.0021788596641272306,4342.9974452134875,0.0021711113046319814
2.848828077316284,0.0022020116448402405,4380.86379471538,0.0021898224369638715,0.00241733156144619,4766.868979202119,0.0023816504331881576,0.0022020116448402405,4380.86379471538,0.0021898224369638715
2.858828067779541,0.0021850718185305595,4346.984142096018,0.0021728826106541905,0.002401141682639718,4734.489221589175,0.0023654605543816857,0.0021850718185305595,4346.984142096018,0.0021728826106541905
2.868828058242798,0.0021762324031442404,4329.30531132338,0.0021640431952678714,0.0023930591996759176,4718.324255661574,0.0023573780714178853,0.0021762324031442404,4329.30531132338,0.0021640431952678714
2.8788280487060547,0.002197975991293788,4364.927214030861,0.0021816471657376225,0.002416501985862851,4755.155719413081,0.0023755292214877872,0.002197975991293788,4364.927214030861,0.0021816471657376225
2.8888280391693115,0.002222373615950346,4404.737303176246,0.0022013157587269534,0.002442698460072279,4796.121844856844,0.0023957115783419035,0.002222373615950346,4404.737303176246,0.0022013157587269534
2.8988280296325684,0.0022107111290097237,4381.412329295002,0.002189653271786331,0.0024315565824508667,4773.83808961402,0.002384569700720491,0.0022107111290097237,4381.412329295002,0.002189653271786331
2.908828020095825,0.0021599484607577324,4279.886992791018,0.0021388906035343398,0.0023797994945198298,4670.323913751946,0.0023328126127894542,0.0021599484607577324,4279.886992791018,0.0021388906035343398
2.918828010559082,0.00209247344173491,4144.936954745373,0.0020714155845115174,0.002310357987880707,4531.4409004737,0.0022633711061503313,0.00209247344173491,4144.936954745373,0.0020714155845115174
2.928828239440918,0.002027998212724924,4015.986496725402,0.0020069403555015315,0.0022433497942984104,4397.424513309107,0.002196362912568035,0.002027998212724924,4015.986496725402,0.0020069403555015315
2.938828229904175,0.0019894412253051996,3938.872521885953,0.001968383368081807,0.002202252158895135,4315.229242502556,0.0021552652771647594,0.0019894412253051996,3938.872521885953,0.001968383368081807
2.9488282203674316,0.0019971472211182117,3952.0003513173347,0.0019748871732660597,0.002207966288551688,4324.631516751593,0.0021599130988928547,0.0019971472211182117,3952.0003513173347,0.0019748871732660597
2.9588282108306885,0.0020477480720728636,4037.5528743026193,0.0020172516142607016,0.0022570458240807056,4404.7454554471315,0.002199495196336348,0.0020477480720728636,4037.5528743026193,0.0020172516142607016
2.9688282012939453,0.002126176143065095,4168.56976159013,0.002082080077517695,0.002334036398679018,4528.820857397604,0.0022607459039630014,0.002126176143065095,4168.56976159013,0.002082080077517695
2.978828191757202,0.0022294747177511454,4338.33517149438,0.0021659935261680347,0.002436024136841297,4690.340492582793,0.0023403884625782436,0.0022294747177511454,4338.33517149438,0.0021659935261680347
2.988828182220459,0.002362470841035247,4552.172738414106,0.0022715398180582005,0.002568170428276062,4894.78947754967,0.002441038123537928,0.002362470841035247,4552.172738414106,0.0022715398180582005
2.998828172683716,0.002526137512177229,4808.004138013983,0.002397573887787505,0.0027316769119352102,5140.260580125932,0.0025616278362802164,0.002526137512177229,4808.004138013983,0.002397573887787505
3.0088281631469727,0.0027190286200493574,5099.158457075727,0.0025406608395109427,0.002925266046077013,5420.2767808499,0.0026988158822327363,0.0027190286200493574,5099.158457075727,0.0025406608395109427
3.0188281536102295,0.002935651456937194,5412.885595987039,0.002694379184364905,0.003143482143059373,5722.349957169034,0.0028463167067700507,0.002935651456937194,5412.885595987039,0.002694379184364905
3.0288281440734863,0.00315805128775537,5720.897543967043,0.00284478548167974,0.0033679944463074207,6018.777679070138,0.0029905148602312613,0.00315805128775537,5720.897543967043,0.00284478548167974
3.038828134536743,0.0033619957976043224,5991.469325902629,0.002976457761127472,0.003573968540877104,6278.6879825417645,0.003116469014975818,0.0033619957976043224,5991.469325902629,0.002976457761127472
3.048828125,0.0035303670447319746,6206.750690267391,0.003080902097786418,0.0037438704166561365,6484.935268885224,0.003216078014326111,0.0035303670447319746,6206.750690267391,0.003080902097786418
3.058828115463257,0.0036424535792320967,6346.47637675015,0.003148542641487863,0.0038564077112823725,6617.984882794719,0.0032801811114034113,0.0036424535792320967,6346.47637675015,0.003148542641487863
3.0688281059265137,0.0036695178132504225,6380.003667801144,0.0031647641507768953,0.0038819266483187675,6647.971070561496,0.003294620213541905,0.0036695178132504225,6380.003667801144,0.0031647641507768953
3.0788280963897705,0.0036002013366669416,6241.370714634182,0.0030954476741934145,0.0038086161948740482,6501.3501636720575,0.0032213097600971856,0.0036002013366669416,6241.370714634182,0.0030954476741934145
3.0888280868530273,0.0034512290731072426,5943.426187514784,0.0029464754106337154,0.0036533018574118614,6190.721488747684,0.003065995422634999,0.0034512290731072426,5943.426187514784,0.0029464754106337154
3.098828077316284,0.0032572143245488405,5555.39669039798,0.0027524606620753134,0.0034511599224060774,5786.437618736116,0.0028638534876292148,0.0032572143245488405,5555.39669039798,0.0027524606620753134
3.108828067779541,0.003056163899600506,5153.2958405013105,0.0025514102371269787,0.0032410994172096252,5366.316608343212,0.0026537929824327626,0.003056163899600506,5153.2958405013105,0.0025514102371269787
3.118828058242798,0.002872366225346923,4785.700491994145,0.0023676125628733957,0.0030479799024760723,4980.077578876106,0.0024606734676992097,0.002872366225346923,4785.700491994145,0.0023676125628733957
3.1288280487060547,0.002708676503971219,4458.321049242737,0.002203922841497692,0.002874688245356083,4633.494264636127,0.0022873818105792203,0.002708676503971219,4458.321049242737,0.002203922841497692
3.1388280391693115,0.002549671335145831,4140.310711591961,0.002044917672672304,0.0027053735684603453,4294.864910844652,0.0021180671336834826,0.002549671335145831,4140.310711591961,0.002044917672672304
3.1488280296325684,0.0023764753714203835,3793.9187841410653,0.0018717217089468563,0.0025206964928656816,3925.5107596553244,0.001933390058088819,0.0023764753714203835,3793.9187841410653,0.0018717217089468563
3.158828020095825,0.0021819190587848425,3404.8061588699834,0.0016771653963113154,0.002313426462933421,3510.9706997908033,0.0017261200281565585,0.0021819190587848425,3404.8061588699834,0.0016771653963113154
3.168828010559082,0.0019702801946550608,2981.52843061042,0.0014655265321815336,0.002088159089908004,3060.4359537399687,0.0015008526551311412,0.0019702801946550608,2981.52843061042,0.0014655265321815336
3.178828239440918,0.0017528861062601209,2546.74025382054,0.0012481324437865937,0.0018567751394584775,2597.668052840916,0.0012694687046816149,0.0017528861062601209,2546.74025382054,0.0012481324437865937
3.188828229904175,0.0015497953863814473,2140.558814063193,0.0010450417239079202,0.0016401789616793394,2164.47569728264,0.0010528725269024768,0.0015497953863814473,2140.558814063193,0.0010450417239079202
3.1988282203674316,0.0013880499172955751,1817.0678758914487,0.000883296254822048,0.0014665122143924236,1817.1422027088083,0.000879205779615561,0.0013880499172955751,1817.0678758914487,0.000883296254822048
3.2088282108306885,0.001292501692660153,1625.9714266206042,0.0007877480301866258,0.0013617074582725763,1607.5326904691137,0.0007744010234957137,0.001292501692660153,1625.9714266206042,0.0007877480301866258
3.2188282012939453,0.001260973047465086,1562.9141362304704,0.0007562193849915588,0.001323855947703123,1531.8296693302073,0.0007365495129262605,0.001260973047465086,1562.9141362304704,0.0007562193849915588
3.228828191757202,0.00124033959582448,1521.6472329492585,0.0007355859333509529,0.001298445393331349,1481.0085605866589,0.0007111389585544863,0.00124033959582448,1521.6472329492585,0.0007355859333509529
3.238828182220459,0.0011605676263570786,1362.1032940144555,0.0006558139638835514,0.0012134057469666004,1310.929267857162,0.0006260993121897378,0.0011605676263570786,1362.1032940144555,0.0006558139638835514
3.248828172683716,0.0009950438980013132,1031.0558373029248,0.0004902902355277861,0.0010411847615614533,966.4872970468676,0.0004538783267845907,0.0009950438980013132,1031.0558373029248,0.0004902902355277861
3.2588281631469727,0.0007640307303518057,569.0295020039098,0.00025927706787827855,0.0008023267146199942,488.77120316394934,0.00021502027984313153,0.0007640307303518057,569.0295020039098,0.00025927706787827855
3.2688281536102295,0.0005061231204308569,53.214282162012324,1.3694579573298067e-06,0.0005361969233490527,-43.43560314887587,-5.108173446514797e-05,0.0005061231204308569,53.214282162012324,1.3694579573298067e-06
3.2788281440734863,0.0002753927547018975,-407.3278538081456,-0.0002288774364622818,0.0002980861172545701,-518.1520498273314,-0.0002884003481856781,0.0002753927547018975,-407.3278538081456,-0.0002288774364622818
3.288828134536743,0.00014273016131483018,-671.340196261405,-0.00036084905915415163,0.000160783005412668,-790.8759917131518,-0.00042471278539706243,0.00014273016131483018,-671.340196261405,-0.00036084905915415163
3.298828125,0.00016308965859934688,-630.6212016923716,-0.00034048956186963494,0.00018089365039486438,-750.6547017487591,-0.00040460214041486604,0.00016308965859934688,-630.6212016923716,-0.00034048956186963494
3.308828115463257,0.0003315243520773947,-293.751814736276,-0.0001720548683915871,0.00035344334901310503,-405.55530451227776,-0.00023205244179662539,0.0003315243520773947,-293.751814736276,-0.0001720548683915871
3.3188281059265137,0.0005736526800319552,190.4146056732403,7.00259671947604e-05,0.000601986947003752,91.52675604849088,1.648845334111352e-05,0.0005736526800319552,190.4146056732403,7.00259671947604e-05
3.3288280963897705,0.0007913151639513671,624.3772678807063,0.0002869714481502998,0.0008255766588263214,537.7309392273578,0.00023956488070775035,0.0007913151639513671,624.3772678807063,0.0002869714481502998
3.3388280868530273,0.0009218237828463316,883.6732814857962,0.0004165741595795595,0.0009597208700142801,804.6012306206638,0.00037296270716801887,0.0009218237828463316,883.6732814857962,0.0004165741595795595
3.348828077316284,0.0009522237232886255,944.0120791352266,0.0004467314246349284,0.00099104770924896,866.8661545287878,0.0004040849387388904,0.0009522237232886255,944.0120791352266,0.0004467314246349284
3.358828067779541,0.0008975223172456026,834.6092670491809,0.00039203001859190555,0.0009348442545160651,754.459245062998,0.0003478814840059955,0.0008975223172456026,834.6092670491809,0.00039203001859190555
3.368828058242798,0.0007708393968641758,581.2434262863271,0.00026534709821047874,0.0008043184061534703,493.4075483378083,0.00021735563564340068,0.0007708393968641758,581.2434262863271,0.00026534709821047874
3.3788280487060547,0.0005725359660573304,184.63656467263633,6.704366740363331e-05,0.0005994606181047857,83.69197224043911,1.2497847594716079e-05,0.0005725359660573304,184.63656467263633,6.704366740363331e-05
3.3888280391693115,0.00030782551039010286,-344.0015664429699,-0.0001972547986747264,0.0003251956950407475,-463.4177369757615,-0.0002610196349893875,0.00030782551039010286,-344.0015664429699,-0.0001972547986747264
3.3988280296325684,3.5649820802063914e-06,-946.7765128371497,-0.0004984910584448264,8.790463652985636e-06,-1088.3256173991276,-0.0005732656125075927,3.5649820802063914e-06,-946.7765128371497,-0.0004984910584448264
3.408828020095825,-0.000301794265396893,-1542.7864632534104,-0.0007961089666914321,-0.0003104024799540639,-1707.8180785291204,-0.0008825146476493231,-0.000301794265396893,-1542.7864632534104,-0.0007961089666914321
3.418828010559082,-0.0005876945797353983,-2089.7593876848596,-0.0010689420682691156,-0.0006113286362960935,-2278.520985738182,-0.0011670463800571435,-0.0005876945797353983,-2089.7593876848596,-0.0010689420682691156
3.428828239440918,-0.0008703570929355919,-2616.9952230361264,-0.0013315576388118775,-0.000910719798412174,-2830.019465783109,-0.0014415513083904693,-0.0008703570929355919,-2616.9952230361264,-0.0013315576388118775
3.438828229904175,-0.0011897793738171458,-3192.3221940561143,-0.001617549608776,-0.0012497738935053349,-3430.1511146771945,-0.0017395651185929794,-0.0011897793738171458,-3192.3221940561143,-0.001617549608776
3.4488282203674316,-0.0015587796224281192,-3825.700644901863,-0.0019314856224521323,-0.0016416223952546716,-4086.9063511837176,-0.002064602164030658,-0.0015587796224281192,-3825.700644901863,-0.0019314856224521323
3.4588282108306885,-0.0019272459903731942,-4423.766435248395,-0.002226864124321619,-0.0020343668293207884,-4704.856401220067,-0.0023691682727831516,-0.0019272459903731942,-4423.766435248395,-0.002226864124321619
3.4688282012939453,-0.002230951562523842,-4891.812395145942,-0.002457219599417662,-0.0023613525554537773,-5189.898296722063,-0.0026072437058824657,-0.002230951562523842,-4891.812395145942,-0.002457219599417662
3.478828191757202,-0.0024586301296949387,-5228.184575350384,-0.0026222745065162577,-0.0026104093994945288,-5541.795341256835,-0.0027793444217407274,-0.0024586301296949387,-5228.184575350384,-0.0026222745065162577
3.488828182220459,-0.0026370061095803976,-5482.652160904883,-0.0027468166052351806,-0.002808520570397377,-5810.488798974348,-0.0029103351273340058,-0.0026370061095803976,-5482.652160904883,-0.0027468166052351806
3.498828172683716,-0.002783744363114238,-5685.798947394021,-0.0028460129005697878,-0.0029733653645962477,-6026.276689496279,-0.0030152316594929756,-0.002783744363114238,-5685.798947394021,-0.0028460129005697878
3.5088281631469727,-0.0028990355785936117,-5841.573072699325,-0.002921931323599981,-0.0031046653166413307,-6193.216300159865,-0.003096184088681964,-0.0028990355785936117,-5841.573072699325,-0.002921931323599981
3.5188281536102295,-0.002974661299958825,-5942.09660734067,-0.002970858145970941,-0.0031935437582433224,-6303.957940579095,-0.0031497913498709277,-0.002974661299958825,-5942.09660734067,-0.002970858145970941
3.5288281440734863,-0.002999295946210623,-5974.664843933298,-0.002986702762795913,-0.0032280052546411753,-6346.55552472632,-0.003170397368032738,-0.002999295946210623,-5974.664843933298,-0.002986702762795913
3.538828134536743,-0.002961127320304513,-5898.327592121078,-0.0029485341368898034,-0.003195262746885419,-6281.070509214807,-0.0031376548602769817,-0.002961127320304513,-5898.327592121078,-0.0029485341368898034
3.548828125,-0.002844675909727812,-5665.424770967676,-0.002832082726313102,-0.0030795778147876263,-6049.700645019222,-0.003021969928179189,-0.002844675909727812,-5665.424770967676,-0.002832082726313102
3.558828115463257,-0.0026408261619508266,-5257.725275413705,-0.002628232978536117,-0.002871932229027152,-5634.409473498274,-0.002814324342418715,-0.0026408261619508266,-5257.725275413705,-0.002628232978536117
3.5688281059265137,-0.0023610866628587246,-4698.246277229501,-0.002348493479444015,-0.0025839509908109903,-5058.44699706595,-0.002526343104202553,-0.0023610866628587246,-4698.246277229501,-0.002348493479444015
3.5788280963897705,-0.002023136941716075,-4022.3468349442014,-0.0020105437583013653,-0.0022339678835123777,-4358.480782468725,-0.0021763599969039406,-0.002023136941716075,-4022.3468349442014,-0.0020105437583013653
3.5888280868530273,-0.001633188920095563,-3242.4507917031774,-0.0016205957366808533,-0.0018284571124240756,-3547.4592402921207,-0.0017708492258156384,-0.001633188920095563,-3242.4507917031774,-0.0016205957366808533
