time_s,ground_accel_mps2,roof_disp_m,drift_story1,drift_story2,drift_story3,mean_isolation_disp_m,total_base_shear_N
8.79,0.0515541124961303,0.000764000927484708,0.000295833722941987,0.000156826909388959,6.38207255892193e-05,-0.00109533196102789,13948.8963137861
8.8,-0.433399938084799,0.000482497095273832,0.000271368066315742,0.000171673086742428,0.000104100005728056,-0.00148721107635658,11597.6216218139
8.81,-0.670588720061157,0.000233929911317953,0.000248879115300295,0.000185584193964336,0.000143358060767688,-0.00184622702079839,9443.52595516308
8.82,-0.70332570049469,4.083113323163e-05,0.000230141254995298,0.000198686004825172,0.000180516266912925,-0.00215280556300859,7604.05470190188
8.83,-0.502436416247054,-9.63854128603993e-05,0.000215569300307809,0.000211137762672362,0.000214566647401123,-0.00240497077023306,6091.06345855508
8.84,-0.262213172775001,-0.000194833363011187,0.000204459630291929,0.000223077667280399,0.000244626235640199,-0.00261462208257629,4833.15558449571
8.85,-0.136730256695371,-0.000276234694836714,0.000195739442012223,0.000234563933313303,0.000269986711244644,-0.00279727900648933,3737.21404101747
8.86,-0.012799502378681,-0.000357145546966995,0.000188535299816705,0.000245532118161485,0.00029014908258198,-0.00296432494898361,2734.93838605178
8.87,-0.0223482635060431,-0.000447454624869351,0.000182252742752958,0.000255777071777035,0.000304839021086184,-0.00312178243308758,1790.19348142792
8.88,-0.110620748415792,-0.000547999855719285,0.000176726447074212,0.00026496113596455,0.000314002195027835,-0.00326848305675904,909.989739399197
8.89,-0.0314113868373336,-0.000656193812669044,0.000171895381449389,0.000272643386805416,0.000317782614301279,-0.00340055078987095,117.583340727744
8.9,0.174782503016787,-0.000778717641107146,0.000167050621981031,0.000278312093527967,0.000316492462420304,-0.00352139628165263,-607.489609962374
8.91,0.296251699193207,-0.000930384164210874,0.000160926315433006,0.000281410635972878,0.00031057881413616,-0.00364088092016224,-1324.24783354804
8.92,0.431662064303359,-0.00112504944539078,0.000152279496777596,0.000281364679295077,0.000300585858021431,-0.00376827756812955,-2087.67134646626
8.93,0.647768280463227,-0.00137697717455628,0.000139835883686243,0.000277612834907839,0.000287113603133867,-0.00391340153277689,-2955.05346169681
8.94,0.740185482780624,-0.00170158709426972,0.00012227561688493,0.000269635085450163,0.000270777179616506,-0.00408726346929548,-3988.80518840637
8.95,0.667105535092652,-0.00210591969038769,9.88516804208975e-05,0.000256984022829623,0.000252166615007976,-0.00429472803611827,-5211.13458297411
8.96,0.232844841263323,-0.00257662176682095,7.01534282193463e-05,0.000239332325093919,0.000231803943683555,-0.00452526467600951,-6550.74931360322
8.97,-0.376573200826378,-0.00307385660607087,3.84685328971176e-05,0.000216542950401585,0.000210097675142817,-0.00474824957646033,-7824.66373166109
8.98,-0.934333998395259,-0.00354145624568128,7.11438951785104e-06,0.000188748368165514,0.000187302675917856,-0.00492085180664568,-8795.52768862489
8.99,-1.35465897738832,-0.00392508292275176,-2.06674553530489e-05,0.000156409442954685,0.000163498978207479,-0.00500235039966457,-9250.29082195989
9,-1.53680599945666,-0.00418467870928491,-4.22740052732106e-05,0.000120332939840956,0.000138598298115194,-0.0049646447469435,-9024.05690563346
9.01,-1.51134280172604,-0.00430081301726582,-5.59108773595089e-05,8.16434602960578e-05,0.000112378764306937,-0.00479801386734237,-8024.27162802671
9.02,-1.37940818417877,-0.00427305089742108,-6.07594567801404e-05,4.17127448224724e-05,8.45439856639097e-05,-0.00450884108276355,-6289.23492055379
9.03,-1.13398123590324,-0.00411420984831346,-5.68874251368817e-05,2.05513674518634e-06,5.47989996128357e-05,-0.00411409000870957,-3920.72847622988
9.04,-0.731982024374372,-0.00384916733748569,-4.51414452645698e-05,-3.57968483642002e-05,2.29328985046873e-05,-0.003640347915039,-1078.28979951256
9.05,-0.456319543091085,-0.00351004049124404,-2.7045514492485e-05,-7.04228126006521e-05,-1.11022234547003e-05,-0.00311918650927182,2016.75422537601
9.06,-0.26848538485352,-0.00312403862566071,-4.30307653913955e-06,-0.000100632106720518,-4.71276029243909e-05,-0.00257661259539813,5139.08268058212
9.07,-0.025790939405235,-0.00271188174948375,2.14106530346838e-05,-0.000125552219276183,-8.46991095819277e-05,-0.00203205531651942,8115.50276810871
9.08,0.278444070987674,-0.00229608774572145,4.82597853990808e-05,-0.000144684380820442,-0.00012309662681999,-0.00150581134565259,10805.0346830311
9.09,0.637846781357207,-0.00190475666143527,7.42507697867636e-05,-0.000157927278026487,-0.000161341382776603,-0.0010226922537765,13094.8593320184
9.1,0.887002348986928,-0.00156735542479923,9.76115571462092e-05,-0.00016556472236727,-0.000198241553043249,-0.000609054439047712,14915.0445018752
9.11,0.855918951737732,-0.00130215070281944,0.000117447642145326,-0.000168209200715059,-0.000232466341014327,-0.000282530264316826,16261.8836917738
9.12,0.707183234879739,-0.00110778865828096,0.000133936186143718,-0.000166701277879137,-0.000262644000130077,-4.43159275651777e-05,17196.0373450875
9.13,0.603949565645908,-0.00097140846310796,0.000147606350700601,-0.000161986074520504,-0.000287469959972975,0.000115250398546399,17799.9544408656
9.14,0.491664573764381,-0.000879628549440923,0.000158733462047077,-0.000154995975172828,-0.000305808135904785,0.000207825787069002,18142.9380411086
9.15,0.136690838445549,-0.000814159033685917,0.000167744342167593,-0.000146549639497204,-0.000316776665205985,0.000249936031442227,18297.3737383876
9.16,-0.355299741598802,-0.00074148883804593,0.000175860082616019,-0.000137261170854876,-0.000319816452823464,0.000270894309778427,18373.8080419053
9.17,-0.651003551910842,-0.000620723288876686,0.000184685548297816,-0.000127465916252254,-0.000314736917478812,0.000306338938683016,18502.0652643843
9.18,-0.813436490798011,-0.000421316786130718,0.000195374966541665,-0.000117184791963813,-0.000301728820299592,0.000383422338467548,18776.0739311132
9.19,-0.791793640424309,-0.000129464737557107,0.000208453574182099,-0.000106137799539958,-0.000281340437505656,0.000515024048751549,19229.5139612324
9.2,-0.626732818215705,0.000252047529239537,0.000223879569075077,-9.38011266748849e-05,-0.000254421613283878,0.000699682944420806,19838.0488326831
9.21,-0.240838564830902,0.000702798191589122,0.000241003184599241,-7.94989627678881e-05,-0.000222043041255379,0.000920737941515616,20527.9457910109
9.22,0.179454929145002,0.00118667608806664,0.000258734953330814,-6.2517618638095e-05,-0.000185400543753289,0.00114773564068469,21197.0088502717
9.23,0.34127775285726,0.00166671631502761,0.000276331718828674,-4.22177311077922e-05,-0.000145718991587323,0.00134849432894679,21758.840249105
9.24,0.215899208369924,0.00212520773277203,0.000294170013416782,-1.81157723046271e-05,-0.000104171556110155,0.00150643006676483,22182.7358295902
9.25,0.0638553334891743,0.00256598496372377,0.000313402896412295,1.00734524289224e-05,-6.18206586462129e-05,0.00162402447902176,22488.4263304613
9.26,0.200836726581207,0.00299427442468935,0.000334721714804789,4.24138393250547e-05,-1.95750338676827e-05,0.00170705655174557,22699.2415469391
9.27,0.350698466651083,0.00340136366823329,0.000357806271072436,7.87261320791994e-05,2.18427868938175e-05,0.00175121298406965,22809.6196113917
9.28,0.293819667553275,0.00377605456275723,0.000382073101217814,0.000118576020013723,6.19141649290277e-05,0.0017508267325792,22788.217610236
9.29,0.159406906451185,0.00411931891131348,0.000406951343253291,0.000161285808991824,0.000100321873494726,0.00171250641865006,22558.2957266612
9.3,0.0276577282175372,0.00444129292159283,0.000432111159330829,0.000205971758311969,0.000136927599349283,0.00165125506042134,22190.7875772889
9.31,-0.0944200956526684,0.00475382319995285,0.00045768901779935,0.000251607213693027,0.000171731467286418,0.00158212348434919,21775.998120856
9.32,-0.203994401096784,0.00506799998593443,0.000483875482532279,0.00029710089692723,0.00020482076736941,0.00151913025735032,21398.0387588628
9.33,-0.305159231998787,0.00539390105253592,0.000510820531224395,0.000341376398022295,0.000236316506483004,0.00147525268390902,21134.773318215
9.34,-0.320879428358426,0.00573876269278486,0.000538532943025493,0.000383444563131009,0.000266323950386233,0.00146087744923101,21045.5798482866
9.35,-0.134078077848889,0.00610028335116497,0.000566300814730204,0.000422454471799264,0.000294895056194178,0.00147914211735985,21098.0106940647
9.36,0.373077620181829,0.0064559083486398,0.00059220319006774,0.000457707097955038,0.000322010323875685,0.00151699414580533,21208.1277286539
9.37,0.811222623056463,0.00676377817770154,0.000613806747796322,0.000488637353488258,0.00034757800593314,0.00154369859171775,21284.7900712167
9.38,0.850876390722829,0.00698750416175788,0.000629414281180501,0.000514792827572687,0.00037143902293187,0.00153117808769168,21209.6670470602
9.39,0.696698972081298,0.0071172371842471,0.00063833355092772,0.000535826881803689,0.000393370162393415,0.00147412704179774,20867.3607716966
9.4,0.575372574092911,0.0071619729737987,0.000640766060313304,0.000551504660707962,0.000413086025394769,0.00138268868670098,20318.730641116
9.41,0.548097128524586,0.00713156927488523,0.00063732078580632,0.000561712637944726,0.00043024357349679,0.00126617208479302,19619.6310296683
9.42,0.477922727301445,0.00703146941436183,0.000628448923260659,0.00056645854504975,0.000444454209226541,0.00112976737522881,18801.202772283
9.43,0.398129281467769,0.00686722165129878,0.000614668282387339,0.000565860707828506,0.000455302996816912,0.000978226497980855,17891.9575087953
9.44,0.446759997725564,0.00664282280046407,0.000596440789562576,0.000560130922277476,0.000462372388735101,0.00081462403839352,16910.3427512713
9.45,0.604973448487184,0.00635350087091161,0.000573709973005398,0.000549545215226219,0.000465271320027506,0.000634805441178769,15831.4311679828
9.46,0.729361578458564,0.00598684255554774,0.000545942413069058,0.000534401781719089,0.000463668232437326,0.000428397817536034,14592.9854261264
9.47,0.740683788957613,0.00553245149524634,0.000512691195758684,0.000514979524814313,0.000457321020463234,0.000186481227515909,13141.4858860056
9.48,0.720424296030478,0.0049874699739325,0.000473915786889369,0.000491511046488028,0.00044609716692208,-9.40164271456231e-05,11458.4999580365
9.49,0.694009110379641,0.00435384757971806,0.000429808043005783,0.0004641715038807,0.000429982840212054,-0.000412417013836674,9548.09643789014
9.5,0.641867938666043,0.00363551395381233,0.000380619654222392,0.000433078428823371,0.000409082744145491,-0.000766497024076183,7423.61637645309
9.51,0.180201396756402,0.00284829079041917,0.000327277203443724,0.000398308424699059,0.000383608873681021,-0.00114480941614653,5153.74202403102
9.52,-0.353199914076863,0.00203106922911808,0.000272091457563709,0.000359944778215142,0.000353854062177797,-0.00151813584352585,2913.78345975508
9.53,-0.45405361351015,0.00122585376332482,0.000217575314016687,0.000318141045916819,0.000320158249712063,-0.00185529483139923,890.829532514796
9.54,-0.429237470069054,0.000451768272545906,0.000164880273140804,0.000273159305928771,0.000282885349538398,-0.0021435614704428,-838.693137917051
9.55,-0.471105105476968,-0.000287380641214015,0.000114278000464602,0.000225373206287301,0.0002424152309046,-0.00238281981677742,-2270.13901877464
9.56,-0.502602518306051,-0.000987740620954669,6.60859854328938e-05,0.000175258389279726,0.000199141969408824,-0.00257349145979187,-3404.74196152112
9.57,-0.461892639040693,-0.0016460158309972,2.05917646887829e-05,0.000123379613347032,0.000153474497710209,-0.00271682098368288,-4252.54524775662
9.58,-0.491310057429508,-0.00226093579062338,-2.20436473533943e-05,7.03714000040355e-05,0.000105840501460713,-0.00281594150542425,-4835.77377298912
9.59,-0.588608676973231,-0.0028277535858523,-6.14415743768142e-05,1.69175850215275e-05,5.66909591428418e-05,-0.0028715546770875,-5161.73758144838
9.6,-0.634995775866971,-0.00333778977713809,-9.69738806267471e-05,-3.62643213128693e-05,6.50261501573043e-06,-0.0028815416642121,-5219.80557094377
9.61,-0.640167251912737,-0.0037842023948788,-0.000128095263349031,-8.84380093831469e-05,-4.42203467219174e-05,-0.00284548936484406,-5003.49177473553
9.62,-0.592932288777554,-0.00416476130764754,-0.000154530758455831,-0.000138867762245118,-9.49437292416253e-05,-0.00276672920785427,-4530.93083279677
9.63,-0.582988477454653,-0.00447993344608526,-0.000176203262881695,-0.000186841193450589,-0.000145100762801125,-0.00265061065720499,-3834.21952890108
9.64,-0.812422524497571,-0.00472365042100931,-0.000192671678054447,-0.000231685013377774,-0.000194093903194039,-0.00249722828035477,-2913.92526779976
9.65,-1.01076573688567,-0.00487776772887668,-0.000202780593687821,-0.000272762706069148,-0.000241305144650171,-0.00229711332901098,-1713.23555973701
9.66,-0.99905182302361,-0.00492505032962894,-0.000205448025028712,-0.000309463531756873,-0.000286110553648471,-0.00204137073206634,-180.074277114443
9.67,-0.835128923875892,-0.00486344905551749,-0.000200570719151468,-0.000341205980248429,-0.000327889557329196,-0.00173265053129275,1660.28022135817
9.68,-0.519547407458887,-0.00470766271031483,-0.000189175994780489,-0.000367465157541761,-0.000366025503552366,-0.00138606274916621,3696.85378461296
9.69,-0.132573242777086,-0.00448565207288958,-0.000173202022723526,-0.00038781780459996,-0.000399900774209173,-0.00102633790737201,5760.54039762227
9.7,0.0542727321662107,-0.00422783519547069,-0.000154747196052102,-0.000401988347172219,-0.000428893878044971,-0.000679569278901239,7688.19557207985
9.71,0.0722239023003393,-0.00395232705635932,-0.000135089968056892,-0.000409872332172759,-0.000452388135189399,-0.000361865488850743,9392.17990565532
9.72,0.00733853771457092,-0.00366193082154442,-0.000114518671110325,-0.00041152615167793,-0.000469795638819285,-7.69051597572769e-05,10864.3052741024
9.73,-0.0378566425534335,-0.00335185012315974,-9.28588469002427e-05,-0.00040713381495621,-0.00048059077884355,0.000178250263360274,12133.694353465
9.74,0.0635097420410536,-0.00302018418504952,-7.01182767285836e-05,-0.000396970016480255,-0.000484344031409801,0.000404972183577579,13221.06812833
9.75,0.347128511950266,-0.0026777451931072,-4.70061910265847e-05,-0.000381375913046824,-0.000480748151415939,0.000595123726654454,14103.5423022326
9.76,0.638580605379041,-0.00234865216659625,-2.48746657583991e-05,-0.000360752727528624,-0.000469633941565956,0.000730288638874472,14715.7033711322
9.77,0.852693596830953,-0.00206037016018944,-5.13290586267903e-06,-0.000335563496760116,-0.000450979034046254,0.000789661411819134,14981.9943440709
9.78,1.03307299549535,-0.00183618630120479,1.08369109585858e-05,-0.000306335256134282,-0.000424912529335126,0.000757292847034175,14787.7829553611
9.79,1.14582654393136,-0.00169441692632452,2.13480784544847e-05,-0.000273666347476377,-0.000391713751870437,0.000624098348887868,13988.6159664833
9.8,1.25397881741965,-0.00164937400811941,2.4949592141405e-05,-0.000238234582568071,-0.000351807127658501,0.000384957616987192,12553.7715750792
9.81,1.27471926257732,-0.00171158754007389,2.08110424645006e-05,-0.000200793691623656,-0.000305758249076409,3.70796935741442e-05,10466.5040346009
9.82,1.14908908586628,-0.00188375369203621,8.66613181364324e-06,-0.000162156481304413,-0.000254271597668371,-0.000415810682263301,7749.16177957624
9.83,0.850164878917874,-0.00215503412447668,-1.08805355766749e-05,-0.000123163727822389,-0.000198189902891335,-0.00095899112583124,4490.07911816861
9.84,0.534028036214075,-0.00250212648155632,-3.64099755255327e-05,-8.46386507300722e-05,-0.000138494499081991,-0.00156777123034097,837.398491110233
9.85,0.282780078468041,-0.00289841789017045,-6.61240009366993e-05,-4.73375647744462e-05,-7.63017733942471e-05,-0.00221526986939104,-3021.85923547931
9.86,0.0720426775165686,-0.00332132626704435,-9.78812349915776e-05,-1.19048376501738e-05,-1.28520234512943e-05,-0.00287982912110939,-6841.99212573081
9.87,-0.157259231619714,-0.00375158353898416,-0.000129247928004346,2.11658021179614e-05,5.0510160134605e-05,-0.00354432446227775,-10420.0890037827
9.88,-0.382894995609075,-0.00417014702528183,-0.000157946675834364,5.15560346693683e-05,0.000112366507042884,-0.00419166014244223,-13610.2906616659
9.89,-0.396326950170899,-0.00456295382450211,-0.000182465938509178,7.91213939224496e-05,0.000171270284398026,-0.00480748648782278,-16344.8816961254
9.9,-0.300595144079201,-0.00492921312254017,-0.00020253706529003,0.000103854680757858,0.000225807214652764,-0.0053868625109743,-18642.0180235811
9.91,-0.280940560143037,-0.00527671754018662,-0.000218632223496421,0.000125823564586247,0.000274665303823633,-0.00593140146187507,-20560.8832055122
9.92,-0.369316772069926,-0.00560911231871689,-0.000231104500556031,0.000145108093697491,0.000316700199907299,-0.00643964597369242,-22151.8255816629
9.93,-0.545803928456353,-0.00592010465595932,-0.000239951834062005,0.000161755629331322,0.000350986507386565,-0.00690214974552049,-23443.954080487
9.94,-0.710101177020615,-0.00619613135464728,-0.000245086271736982,0.000175753760919243,0.000376852968623493,-0.007303205002748,-24455.0705362643
9.95,-0.800748276798858,-0.00642338309407562,-0.000246693280040337,0.000187014668446782,0.000393902946553199,-0.00762659069993034,-25203.6244122975
9.96,-0.88575782311206,-0.00659167032115772,-0.000245272564293315,0.0001953678668475,0.000402020916021342,-0.00785928870802961,-25709.3720416604
9.97,-1.0016945811563,-0.00669165123435705,-0.000241337501029162,0.000200565621409256,0.000401363477615549,-0.00798978098714137,-25982.9598685659
9.98,-1.08231605814975,-0.00671299045163076,-0.00023526500852699,0.000202304787093881,0.000392334403304907,-0.00800673750636923,-26018.42557154
9.99,-1.09839077084426,-0.00664753832251487,-0.000225678563267032,0.000200284008907953,0.000375538447796171,-0.0079080563388884,-25426.338566655
10,-1.05698921285562,-0.00649233087619507,-0.000210651832610985,0.000194290430839661,0.000351719459861606,-0.00769961988532009,-24175.7198452452
10.01,-0.951375573821242,-0.00625019021925791,-0.000190016410786385,0.000184259260098617,0.000321707985848497,-0.00738761322583653,-22303.6798883438
10.02,-0.800745797663649,-0.00592945226133965,-0.000164418911007645,0.000170291962690347,0.000286385846588861,-0.00698158429511728,-19867.5063040283
10.03,-0.572065407724237,-0.00554404408414966,-0.000134881515278761,0.00015265435795855,0.000246660382379252,-0.00649600369436221,-16954.0226994979
10.04,-0.306493006741176,-0.00511366432036458,-0.000102739690014521,0.000131758488302646,0.00020344725516127,-0.0059505421127824,-13681.253210019
10.05,-0.0552403386382446,-0.00466130565356938,-6.9487112672478e-05,0.000108131461101475,0.000157660485338493,-0.00536800305513235,-10186.0188641187
10.06,0.129220212407048,-0.00420839200896358,-3.64889828304724e-05,8.23789597556357e-05,0.000110206342921715,-0.00477033876041234,-6600.03309579868
10.07,0.186410390887093,-0.00376940961814982,-4.6646262116501e-06,5.51527921573244e-05,6.19770458911783e-05,-0.00417428438076249,-3023.70681789955
10.08,0.224211748725368,-0.00335032153878672,2.55616023939063e-05,2.7127550689988e-05,1.38420912000608e-05,-0.00358983401820896,473.105445839524
10.09,0.418872205760641,-0.00295690087170148,5.34974991132446e-05,-1.02323008951368e-06,-3.33591557733275e-05,-0.00302571527940293,3771.10321276461
10.1,0.715642044212508,-0.00260489493213387,7.76429749627124e-05,-2.86657834767416e-05,-7.8818458433408e-05,-0.0024974663711231,6733.00511411802
10.11,0.802771251129321,-0.00231391840351961,9.6511173321553e-05,-5.52498310152305e-05,-0.000121757885818461,-0.00202413084687591,9250.20769721823
10.12,0.653209982246764,-0.00208986512069347,0.000109820138404536,-8.03283100382406e-05,-0.000161438811020753,-0.00161485598313742,11306.5280258044
10.13,0.469404418723662,-0.00192089224705901,0.000118562996829836,-0.00010354140849342,-0.00019718461503413,-0.00126510535094724,12967.7725533792
10.14,0.298339131039101,-0.00178810341602952,0.000124147862177062,-0.000124581984820285,-0.000228409009659165,-0.000964268139740918,14322.0894334719
10.15,0.202126868543919,-0.0016745491694897,0.000127785443654795,-0.000143164207311933,-0.000254640017179889,-0.000702481558476398,15442.6770576896
10.16,0.0647012144224512,-0.00156662311151222,0.000130434493711494,-0.000159003444416296,-0.000275535459011434,-0.00047184723653377,16384.472086446
10.17,-0.0958272527972404,-0.00145027360061997,0.000133044990976149,-0.000171804471755435,-0.000290890539413055,-0.000263533527927539,17198.0068311482
10.18,-0.159458968290572,-0.00131200926209488,0.000136495018215318,-0.00018125646405747,-0.000300637938519712,-6.85714783921714e-05,17927.0766786044
10.19,-0.220015564470783,-0.00114299246102372,0.000141386136527449,-0.000187038538559269,-0.000304839188031445,0.00011877726320403,18598.1539492004
10.2,-0.275897999128133,-0.000937362916794458,0.00014818308957474,-0.000188834750424673,-0.000303668444067446,0.000302189460908104,19227.2632752615
10.21,-0.274703055957443,-0.000691252627890259,0.000157265042044362,-0.000186353735421847,-0.000297391515291643,0.000484076123318601,19824.2496070812
10.22,-0.210143152241899,-0.00040556721650231,0.000168769837141288,-0.000179352518018417,-0.000286341504443432,0.000663359850651711,20387.1323688455
10.23,-0.178004882961316,-8.51756218112886e-05,0.000182665299045403,-0.000167662745846286,-0.000270893029001097,0.00083603009107584,20906.0937756794
10.24,-0.122852801536508,0.00026437158422318,0.000198912833999461,-0.000151213358959625,-0.000251438587016179,0.000997832387338014,21372.5357814207
10.25,-0.0191942829019276,0.000635858066898074,0.000217368853041124,-0.000130047333883767,-0.000228368999774158,0.00114362899711856,21777.0659523351
10.26,0.133685382831799,0.00101775303468156,0.000237646461634267,-0.000104334421935242,-0.000202057965242097,0.00126523836663662,22103.6835928041
10.27,0.312790010171783,0.0013941403344378,0.000259142325478172,-7.43797664005993e-05,-0.000172851332252694,0.00135125991786824,22329.2765067238
10.28,0.469620103486837,0.00174708200217841,0.000281152596501852,-4.06256475960154e-05,-0.000141062447187132,0.00138900979599107,22426.9541378373
10.29,0.656941080736159,0.00205830892972238,0.000302567032846061,-3.64946518173672e-06,-0.000106972307017498,0.0013673059913938,22296.7313102537
10.3,0.78182255861411,0.00231012214032148,0.000321448991635873,3.58325360896311e-05,-7.0830855762324e-05,0.00127889972125403,21766.2936894151
10.31,0.699783016281171,0.00249232287968904,0.000336269754389512,7.69688044541686e-05,-3.28644508052613e-05,0.00112297609075073,20830.7519063952
10.32,0.478889590032916,0.00261002625118914,0.000346933305376816,0.0001188101864938,6.70116569533729e-06,0.000909225483951708,19548.2482656011
10.33,0.301443008320645,0.00267927245323932,0.000354100874396294,0.000160376113916023,4.76067114428266e-05,0.000655771134120797,18027.5221666156
10.34,0.333550288411117,0.00271203953426973,0.000358236050410213,0.000200720095563819,8.95276162509276e-05,0.000377497990259879,16357.8833034501
10.35,0.455603073015713,0.00270638653742852,0.000359013197049617,0.000238972652715019,0.000132054868750926,7.8239950772494e-05,14562.3350665258
10.36,0.598026911631845,0.00265005441620008,0.000355543097371828,0.000274358364705118,0.000174690473292876,-0.000246476551131279,12614.0360551032
10.37,0.769260780510611,0.00252675896044023,0.000346754651197687,0.000306196221494303,0.000216853879452215,-0.000604538147278913,10465.6664782174
10.38,0.855452874318459,0.00232038770939637,0.000331643307432485,0.000333891490161982,0.000257895671429443,-0.0010039619790897,8069.12348735265
10.39,0.937348626809282,0.00201849459406325,0.000309474425838214,0.000356925208592861,0.000297115388544068,-0.00145015948864726,5391.93843000728
10.4,1.0624433103152,0.00160995608871713,0.000279628943817292,0.000374842431988023,0.000333782174173627,-0.00194775669120706,2406.35521464848
10.41,1.15044517282554,0.00108262664150534,0.000241449093158292,0.000387236633621999,0.000367158266742577,-0.00250241173517698,-920.998906295749
10.42,1.13155416253372,0.00042794985446686,0.000194743603591729,0.000393737677335128,0.000396521420044069,-0.00311805986902848,-4557.78442721993
10.43,1.05694210928665,-0.000354797167009645,0.000140412195368962,0.000394018860532158,0.000421179634375538,-0.00379499565200561,-8370.8542377549
10.44,0.941741654399454,-0.00125967725256187,8.03349435056745e-05,0.000387826235535607,0.000440477093624181,-0.00453077503415753,-12181.0372203965
10.45,0.692013406536476,-0.00227376395617002,1.70260986396499e-05,0.000375020163292231,0.000453795804823737,-0.00531879539649024,-15794.5434809465
10.46,0.252628836057392,-0.00337143396613544,-4.64931145817541e-05,0.000355620740133543,0.000460556894691033,-0.0061422982390096,-19028.8348300028
10.47,-0.0927124673207776,-0.00451634501493206,-0.000107358165690116,0.000329844790297272,0.000460226881125538,-0.00697411363556976,-21761.3818765591
10.48,-0.212643608013596,-0.00567749425366499,-0.000164031157002378,0.000298110423154967,0.000452338023628172,-0.00778859649687573,-23972.4548376732
10.49,-0.358135872277784,-0.00683654501147767,-0.000216399365052867,0.000260998804625915,0.000436525308147478,-0.00856859410327157,-25718.9593844088
10.5,-0.655220560901182,-0.00797535897796322,-0.000264662385634352,0.00021919547891858,0.000412569046289706,-0.00929692668042938,-27074.0800180282
10.51,-0.959147662701145,-0.00906701712297897,-0.00030877470610025,0.000173437255309358,0.000380430696211208,-0.00994935280649211,-28100.0723296171
10.52,-1.0688766661823,-0.0100849240994187,-0.000348919717950954,0.000124466111946484,0.000340279551380787,-0.0105018975027735,-28853.1536060226
10.53,-1.17326065415306,-0.0110117474955975,-0.000385695909859743,7.29844397740495e-05,0.000292511082773759,-0.0109390261012746,-29385.1025477801
10.54,-1.24852719909528,-0.0118355983755794,-0.000419658762970956,1.96198688969224e-05,0.000237752752496656,-0.0112513682659009,-29735.5003463895
10.55,-1.17876185518161,-0.0125494227916174,-0.000451285771810609,-3.5092782490718e-05,0.000176854135400295,-0.0114351348835737,-29931.7708150509
10.56,-0.980302123438694,-0.0131570221123498,-0.000481259552976429,-9.07172491529312e-05,0.000110863736472555,-0.0114970150759853,-29996.3586901502
10.57,-0.823199325250662,-0.0136709349060507,-0.000509321131909777,-0.000146898464625016,4.09894863506708e-05,-0.0114561065093879,-29750.9072905655
10.58,-0.687074969200346,-0.0141041127654267,-0.000533812889675638,-0.000203306983110113,-3.14603318072396e-05,-0.0113372240288919,-29037.6124075898
10.59,-0.524594926744208,-0.0144679617845232,-0.000553983129384027,-0.000259581379432543,-0.000105138241840464,-0.0111606318821579,-27978.0595271856
10.6,-0.38448412127798,-0.0147740840247707,-0.000570514774549321,-0.000315307458273169,-0.000178703646070465,-0.010941790860756,-26665.0133987745
10.61,-0.152333189959629,-0.0150359578399709,-0.000584419716407623,-0.000370020929765561,-0.000250857838273803,-0.0106968832959617,-25195.5680100086
10.62,-0.0304799757393496,-0.0152684474836527,-0.000596797854927118,-0.000423216968181036,-0.000320373418707339,-0.0104430498131169,-23672.5671129398
10.63,-0.0598795443546604,-0.0154795900252517,-0.000608295881912487,-0.000474359365687551,-0.000386120237915017,-0.0101919982773975,-22166.2578986233
10.64,-0.225672703103973,-0.0156639359084469,-0.000618685720340047,-0.000522878609709206,-0.000447091227277157,-0.00994477590207179,-20682.9236466691
10.65,-0.389496932670377,-0.0158057976217652,-0.000627048941264127,-0.000568159474462661,-0.000502426903911956,-0.00969431047106571,-19180.1310606326
10.66,-0.440678679058131,-0.0158893524153806,-0.000632383695312159,-0.000609531224764971,-0.000551432591300261,-0.009433301374422,-17614.0764807703
10.67,-0.396200514275245,-0.0159072244456402,-0.000634129760336347,-0.000646274536997639,-0.000593582596035705,-0.00916087162950932,-15979.4980112942
10.68,-0.374470894169231,-0.0158594346480485,-0.000632117598238456,-0.000677647476455478,-0.00062851095868816,-0.008881640927873,-14304.1138014763
10.69,-0.394103165888515,-0.0157465790440918,-0.000626171401255002,-0.00070292038590529,-0.000655993829422814,-0.0086002708243926,-12615.8931805939
10.7,-0.279934031248223,-0.0155703037395119,-0.000616159584707024,-0.00072141271038829,-0.000675927523501848,-0.00832170439256216,-10944.4945896113
10.71,-0.0582262090838446,-0.0153409142754804,-0.000602484736348844,-0.000732536434342059,-0.000688301973891738,-0.00805695095498291,-9355.9739641358
10.72,0.0897513882272667,-0.0150758738101108,-0.000586021243042121,-0.000735846509612831,-0.000693171215082097,-0.00782173352625741,-7944.6693917828
10.73,0.156424010967836,-0.014789870123781,-0.000567534274406548,-0.000731084222966821,-0.000690628075324443,-0.00762858246206892,-6785.76300665184
10.74,0.271646282244868,-0.0144931442589821,-0.000547592985017647,-0.000718202964156572,-0.000680788360093684,-0.0074854407456176,-5926.91270794393
10.75,0.442942129503857,-0.0141979758827646,-0.000526973707945082,-0.000697380975535772,-0.000663783336795665,-0.00740067900976914,-5418.34229285314
10.76,0.63680058629905,-0.0139214581536669,-0.000506832294428492,-0.000669027726168209,-0.000639758157084272,-0.00738523271401541,-5325.66451833076
10.77,0.763900890188968,-0.0136817732660887,-0.000488451828901766,-0.000633781539214866,-0.000608877036870897,-0.00744977580813363,-5707.57221584974
