time_s,u_iso_1_m,f_iso_1_N,z_iso_1_m,u_iso_2_m,f_iso_2_N,z_iso_2_m,u_iso_3_m,f_iso_3_N,z_iso_3_m
8.97,-0.00477533864691867,-2663.86301330588,-0.00115069955190211,-0.00469407143554367,-2496.93770504933,-0.00106712134815524,-0.00477533864691867,-2663.86301330588,-0.00115069955190211
8.98,-0.00494077490652722,-2973.32745231625,-0.00130486840087554,-0.00488100560688259,-2848.87278399239,-0.00124251169647586,-0.00494077490652722,-2973.32745231625,-0.00130486840087554
8.99,-0.00501487950297324,-3110.9137853357,-0.00137338201844125,-0.00497729219304723,-3028.46325128849,-0.00133196527999146,-0.00501487950297324,-3110.9137853357,-0.00137338201844125
9,-0.0049700857565543,-3021.32629249781,-0.00132858827202231,-0.0049537627277219,-2981.40432063784,-0.00130843581466613,-0.00497008575655429,-3021.32629249781,-0.00132858827202231
9.01,-0.00479712937913839,-2675.41353766599,-0.0011556318946064,-0.00479978284375034,-2673.44455269473,-0.00115445593069457,-0.00479712937913839,-2675.41353766599,-0.0011556318946064
9.02,-0.00450268984524648,-2086.53446988219,-0.000861192360714495,-0.00452114355779769,-2116.16598078942,-0.00087581664474192,-0.00450268984524648,-2086.53446988219,-0.000861192360714495
9.03,-0.00410395714239154,-1289.06906417229,-0.000462459657859547,-0.00413435574134562,-1342.59034788529,-0.000489028828289855,-0.00410395714239154,-1289.0690641723,-0.000462459657859548
9.04,-0.00362764509354328,-336.451909128827,1.38487369607899e-05,-0.00366575355803043,-405.385981254902,-2.04266449746625e-05,-0.00362764509354328,-336.45190912883,1.38487369607886e-05
9.05,-0.0031053134516532,697.04760422968,0.000530304710207894,-0.00314693262450907,622.659016916646,0.000493343304930292,-0.0031053134516532,697.047604229679,0.000530304710207894
9.06,-0.00256288705073005,1736.54896840606,0.00104886193341003,-0.00260406368473429,1665.98474377001,0.00101389005907549,-0.00256288705073005,1736.54896840606,0.00104886193341003
9.07,-0.00201970315663698,2724.95077333394,0.00154048478368297,-0.00205675963628428,2665.60122144083,0.00151119851845751,-0.00201970315663698,2724.95077333394,0.00154048478368297
9.08,-0.00149591058547098,3616.16030820205,0.00198197440355218,-0.0015256128660158,3572.71406662697,0.00196067123854134,-0.00149591058547098,3616.16030820205,0.00198197440355218
9.09,-0.00101608732670954,4373.50669233794,0.00235532390789942,-0.00103590210791042,4347.84594734255,0.00234286113585979,-0.00101608732670954,4373.50669233794,0.00235532390789942
9.1,-0.000606294700391166,4974.38064373666,0.00265000532303988,-0.000614573916360804,4966.28321440185,0.00264617926633575,-0.000606294700391165,4974.38064373666,0.00265000532303988
9.11,-0.000283891871226391,5417.86011470629,0.00286644700096259,-0.000279807050497697,5426.16346236119,0.00287060219337419,-0.000283891871226391,5417.86011470629,0.00286644700096259
9.12,-4.98767195315961e-05,5724.18160966999,0.00301535225348587,-3.31943436323408e-05,5747.6741257475,0.00302683871584775,-4.98767195315961e-05,5724.18160966998,0.00301535225348587
9.13,0.000105589987734281,5920.78711076521,0.00311064637473252,0.000134571220170636,5958.38021933514,0.00312890689332531,0.000105589987734281,5920.78711076521,0.00311064637473252
9.14,0.000194368413978995,6030.80407282893,0.00316387749022686,0.000234740533249017,6081.32989545076,0.00318834518006624,0.000194368413978995,6030.80407282893,0.00316387749022686
9.15,0.000233131206762073,6078.40952168876,0.00318689284263818,0.000283545680802536,6140.55469501012,0.00321694743522625,0.000233131206762073,6078.40952168876,0.00318689284263818
9.16,0.000251164531810532,6100.46338969301,0.00319755101921682,0.000310353865714217,6172.88126251923,0.00323255046102516,0.000251164531810532,6100.46338969301,0.00319755101921682
9.17,0.000283937417377387,6140.23613758894,0.00321675915571116,0.000351141981294273,6221.59298920638,0.00325604146898787,0.000283937417377387,6140.23613758894,0.00321675915571116
9.18,0.000358405377851074,6229.04001179093,0.00325957867052938,0.000433456259700496,6317.99390753134,0.00330244646397963,0.000358405377851073,6229.04001179093,0.00325957867052938
9.19,0.000487267656007922,6378.08411805381,0.00333124071181738,0.000570536834238805,6473.34572512478,0.00337699581142153,0.000487267656007921,6378.08411805381,0.00333124071181738
9.2,0.000668913698861007,6579.1946109136,0.00342752802159342,0.000761221435540404,6679.65961085593,0.00347554603542205,0.000668913698861007,6579.1946109136,0.00342752802159342
9.21,0.000886595393395413,6807.66836979925,0.00353632043708406,0.000989023037756024,6912.60905141241,0.00358616144612464,0.000886595393395413,6807.66836979925,0.00353632043708406
9.22,0.00110984218369374,7029.21422439601,0.00364117368738244,0.00122352255466658,7138.58040147965,0.00369275165579631,0.00110984218369374,7029.21422439601,0.00364117368738244
9.23,0.00130643840881155,7214.7022123969,0.00372845177448197,0.00143260616921727,7329.43582431123,0.00378219747757342,0.00130643840881156,7214.7022123969,0.00372845177448197
9.24,0.00145963929762736,7353.55273715993,0.00379346779336694,0.00160001160503977,7475.63035527036,0.0038503311551402,0.00145963929762736,7353.55273715993,0.00379346779336694
9.25,0.00157167133918637,7452.10298649372,0.00383943992240794,0.00172873075869253,7584.22035747383,0.00390070909558136,0.00157167133918637,7452.10298649372,0.00383943992240794
9.26,0.00164814392458521,7517.99928759185,0.00387009731322807,0.00182488180606628,7663.2429717554,0.00393723936376251,0.00164814392458521,7517.99928759185,0.00387009731322807
9.27,0.00168477307571858,7549.24912582764,0.00388461674645041,0.00188409280077179,7711.12135973644,0.00395932214718909,0.00168477307571859,7549.24912582764,0.00388461674645041
9.28,0.0016762083070279,7532.11958844627,0.00387605197775973,0.00190006358368179,7723.97843334351,0.00396524846051333,0.0016762083070279,7532.11958844627,0.00387605197775973
9.29,0.00162960114255257,7438.90525949561,0.00382944481328439,0.00187831697084504,7680.48520767,0.00394350184767658,0.00162960114255257,7438.9052594956,0.00382944481328439
9.3,0.00156003547663027,7299.77392765101,0.0037598791473621,0.00183369422800347,7591.23972198686,0.00389887910483501,0.00156003547663027,7299.77392765101,0.0037598791473621
9.31,0.00148237260074861,7144.4481758877,0.00368221627148044,0.00178162525155034,7487.1017690806,0.00384681012838187,0.00148237260074861,7144.4481758877,0.00368221627148044
9.32,0.00141071763033727,7001.13823506501,0.0036105613010691,0.00173595551137643,7395.76228873277,0.00380114038820796,0.00141071763033727,7001.13823506501,0.00361056130106909
9.33,0.00135818532278458,6896.07361995963,0.0035580289935164,0.0017093874061579,7342.62607829572,0.00377457228298944,0.00135818532278458,6896.07361995962,0.0035580289935164
9.34,0.00133526476948865,6850.23251336777,0.00353510844022048,0.00171210280871573,7345.11482155106,0.00377573923193657,0.00133526476948865,6850.23251336777,0.00353510844022048
9.35,0.00134487416612708,6860.29981244648,0.00353990126096514,0.00174767801982539,7377.41106917175,0.00379086487746801,0.00134487416612708,6860.29981244647,0.00353990126096514
9.36,0.00137424634212161,6890.84153295515,0.00355442994670684,0.00180248975317276,7426.44466274361,0.0038137872039086,0.00137424634212161,6890.84153295515,0.00355442994670683
9.37,0.00139354642136747,6910.81097112336,0.00356392438367716,0.0018440029324183,7463.16812896998,0.00383093043985692,0.00139354642136748,6910.81097112335,0.00356392438367716
9.38,0.00137555943632661,6874.83700104164,0.0035459373986363,0.0018424153904218,7459.99304497698,0.00382934289786042,0.00137555943632661,6874.83700104163,0.0035459373986363
9.39,0.00131513472546712,6753.98757932265,0.00348551268777681,0.00179211167445896,7359.38561305131,0.00377903918189758,0.00131513472546712,6753.98757932265,0.00348551268777681
9.4,0.00122196471767712,6567.64756374266,0.00339234267998681,0.00170413662474868,7183.43551363074,0.0036910641321873,0.00122196471767713,6567.64756374265,0.00339234267998681
9.41,0.00110520218049134,6334.12248937109,0.00327558014280103,0.00158811189339637,6951.38605092611,0.00357503940083499,0.00110520218049134,6334.12248937109,0.00327558014280103
9.42,0.000969944702316694,6063.6075330218,0.00314032266462638,0.00144941272105304,6673.98770623945,0.00343634022849166,0.000969944702316695,6063.60753302179,0.00314032266462638
9.43,0.000820835908726476,5765.38994584136,0.00299121387103617,0.00129300767648961,6361.1776171126,0.00327993518392823,0.000820835908726476,5765.38994584136,0.00299121387103616
9.44,0.000660837200718446,5445.3925298253,0.00283121516302813,0.00112219771374367,6019.55769162071,0.00310912522118229,0.000660837200718446,5445.3925298253,0.00283121516302813
9.45,0.000485741247827597,5095.2006240436,0.00265611921013729,0.000932933827881111,5641.0299198956,0.00291986133531973,0.000485741247827599,5095.2006240436,0.00265611921013728
9.46,0.000285184945719934,4694.08801982828,0.00245556290802962,0.000714823561168233,5204.80938646984,0.00270175106860685,0.000285184945719935,4694.08801982827,0.00245556290802962
9.47,5.02539375952203e-05,4224.22600357885,0.00222063189990491,0.000458935807357287,4693.03387884795,0.00244586331479591,5.02539375952208e-05,4224.22600357884,0.00222063189990491
9.48,-0.000222159704898237,3679.39871859194,0.00194821825741145,0.000162270128359603,4099.70252085258,0.00214919763579822,-0.000222159704898236,3679.39871859193,0.00194821825741145
9.49,-0.000531430026064633,3060.85807625914,0.00163894793624506,-0.000174390989380757,3426.38028537186,0.00181253651805786,-0.000531430026064632,3060.85807625914,0.00163894793624505
9.5,-0.000875379248548068,2372.95963129227,0.00129499871376162,-0.000548732575132413,2677.69711386855,0.00143819493230621,-0.000875379248548067,2372.95963129227,0.00129499871376162
9.51,-0.00124268382766915,1638.3504730501,0.000927694134640536,-0.000949060593101279,1877.04107793082,0.00103786691433734,-0.00124268382766915,1638.3504730501,0.000927694134640534
9.52,-0.00160442868467604,914.860759036321,0.000565949277633645,-0.00134555016122547,1084.06194168244,0.000641377346213149,-0.00160442868467604,914.860759036319,0.000565949277633644
9.53,-0.00192977051920401,264.177089980394,0.000240607443105681,-0.00170634345578968,362.475352554011,0.000280584051648937,-0.00192977051920401,264.17708998039,0.00024060744310568
9.54,-0.00220615805027231,-288.571101925372,-3.57659457358639e-05,-0.00201836831078378,-261.550934066304,-3.14284752568031e-05,-0.00220615805027231,-288.571101925375,-3.57659457358654e-05
9.55,-0.00243354002632952,-742.144091620453,-0.000262521099467106,-0.00228137939767324,-785.850835533729,-0.00029353310303495,-0.00243354002632952,-742.144091620456,-0.000262521099467108
9.56,-0.00261241423935988,-1097.26051386169,-0.000440010047329314,-0.00249564590065584,-1210.22093379774,-0.000505608601964294,-0.00261241423935988,-1097.26051386169,-0.000440010047329318
9.57,-0.0027441191475098,-1357.41818224644,-0.00057000329868182,-0.00266222465602905,-1537.70888326374,-0.000669203377716227,-0.0027441191475098,-1357.41818224644,-0.000570003298681823
9.58,-0.00283189061409048,-1530.08820291854,-0.000656262706057625,-0.0027840432880918,-1775.59736715205,-0.000787996335969929,-0.00283189061409048,-1530.08820291854,-0.000656262706057627
9.59,-0.00287657887439221,-1617.80017660462,-0.00070007488903442,-0.00286150628247808,-1926.13722823914,-0.000863150842100699,-0.00287657887439221,-1617.80017660462,-0.000700074889034422
9.6,-0.00287625688385864,-1617.15619553749,-0.000699752898500855,-0.00289211122491902,-1985.49317986878,-0.000892780030198359,-0.00287625688385864,-1617.15619553749,-0.000699752898500857
9.61,-0.00283070106270037,-1526.04455322094,-0.000654197077342578,-0.00287506596913146,-1951.40266829365,-0.000875734774410793,-0.00283070106270037,-1526.04455322094,-0.00065419707734258
9.62,-0.00274335468240896,-1351.35179263812,-0.000566850697051171,-0.00281347825874489,-1828.22724752052,-0.000814147064024227,-0.00274335468240896,-1351.35179263813,-0.000566850697051174
9.63,-0.00261962492612684,-1103.89228007388,-0.000443120940769052,-0.00271258211936129,-1626.43496875331,-0.000713250924640622,-0.00261962492612684,-1103.89228007389,-0.000443120940769054
9.64,-0.00245973096299792,-784.104353816039,-0.00028322697764013,-0.00257222291506847,-1345.71656016768,-0.000572891720347808,-0.00245973096299792,-784.104353816044,-0.000283226977640133
9.65,-0.00225442091480603,-373.484257432256,-7.79169294482388e-05,-0.00238249815742088,-966.267044872492,-0.000383166962700213,-0.00225442091480603,-373.484257432263,-7.7916929448242e-05
9.66,-0.00199499300838604,144.724405885098,0.000181170371959843,-0.00213412617942695,-469.523088884634,-0.000134794984706284,-0.00199499300838604,144.724405885093,0.00018117037195984
9.67,-0.00168409552503186,760.867221507785,0.000489093038953142,-0.00182976054381455,138.545778342607,0.00016922201722319,-0.00168409552503186,760.867221507779,0.000489093038953139
9.68,-0.00133664835727068,1437.7002422998,0.000827034251593087,-0.00148489153295726,821.453300013373,0.000510496028057421,-0.00133664835727069,1437.70024229979,0.000827034251593084
9.69,-0.000977119302787712,2119.54718507243,0.00116697848176379,-0.0011247751165406,1521.44602747742,0.000859959757437622,-0.000977119302787712,2119.54718507242,0.00116697848176379
9.7,-0.000631376964991772,2753.29441977963,0.00148233269277832,-0.000775953906720173,2181.60673252061,0.00118905374904875,-0.000631376964991771,2753.29441977962,0.00148233269277832
9.71,-0.000315440445459693,3310.86135858584,0.00175916073849042,-0.000454715575632845,2770.45718848365,0.00148206776107733,-0.000315440445459692,3310.86135858583,0.00175916073849042
9.72,-3.30092165775115e-05,3790.15996452489,0.00199655836114876,-0.000164697046116808,3283.98534505264,0.00173708160508648,-3.30092165775112e-05,3790.15996452489,0.00199655836114876
9.73,0.000218816513379017,4201.20963040692,0.00219964630477317,9.71177633227888e-05,3731.27509265113,0.00195871753490466,0.000218816513379017,4201.20963040692,0.00219964630477317
9.74,0.000441426912702652,4551.228974578,0.00237215067542513,0.000332062725327432,4118.61017917398,0.00215021258244276,0.000441426912702652,4551.228974578,0.00237215067542512
9.75,0.000626807163049932,4833.17246447272,0.00251078513061459,0.000531756853863496,4437.19737328716,0.00230737983573727,0.000626807163049933,4833.17246447272,0.00251078513061459
9.76,0.000756746832530073,5026.01425414206,0.00260544187941529,0.000677372251563271,4663.67486284806,0.00241891454615355,0.000756746832530073,5026.01425414206,0.00260544187941529
9.77,0.00081066301234457,5105.19513522542,0.00264427833367945,0.000747658210768261,4771.60407362002,0.00247202013291747,0.000810663012344571,5105.19513522541,0.00264427833367945
9.78,0.000773013608005131,5029.89632654654,0.00260662892934001,0.000725851325092262,4727.99030226802,0.00245021324724147,0.000773013608005132,5029.89632654654,0.00260662892934001
9.79,0.000635140560478411,4754.1502314931,0.00246875588181329,0.000602013925706782,4480.31550349707,0.00232637584785599,0.000635140560478411,4754.15023149309,0.00246875588181329
9.8,0.000392153011187608,4268.17513291149,0.00222576833252249,0.000370566828586359,4017.42130925622,0.00209492875073557,0.000392153011187609,4268.17513291149,0.00222576833252249
9.81,4.14476170864531e-05,3566.76434470918,0.00187506293842133,2.8343846549526e-05,3332.97534518255,0.00175270576869874,4.14476170864534e-05,3566.76434470918,0.00187506293842133
9.82,-0.000413129504111823,2657.61010231263,0.00142048581722306,-0.000421173038566256,2433.94157495099,0.00130318888358295,-0.000413129504111823,2657.61010231263,0.00142048581722306
9.83,-0.000956850979552162,1570.16715143195,0.00087676434178272,-0.000963271418389397,1349.74481530471,0.000761090503759814,-0.000956850979552162,1570.16715143195,0.000876764341782718
9.84,-0.00156513803379998,353.593042936308,0.000268477287534898,-0.00157303762342294,130.212405237619,0.00015132429872627,-0.00156513803379998,353.593042936306,0.000268477287534897
9.85,-0.00221120435855685,-931.672476449686,-0.000373974758207369,-0.00222340089105943,-1158.51428257994,-0.000492723259723154,-0.00221120435855685,-931.67247644969,-0.000373974758207371
9.86,-0.00287348955160958,-2204.9711828126,-0.00100927485665876,-0.00289250826010901,-2432.04976010561,-0.00112778891268142,-0.00287348955160958,-2204.9711828126,-0.00100927485665876
9.87,-0.00353511115997331,-3399.02215951375,-0.00160290054921917,-0.00356275106688664,-3622.0446847552,-0.00171882609371923,-0.00353511115997331,-3399.02215951375,-0.00160290054921917
9.88,-0.00417931944418506,-4465.27519567503,-0.00213018065855607,-0.00421634153895655,-4679.74027031585,-0.00224110848232642,-0.00417931944418506,-4465.27519567503,-0.00213018065855607
9.89,-0.00479209301799681,-5380.87127676539,-0.00257982209208721,-0.00483827342747472,-5583.13914259461,-0.00268384831570902,-0.00479209301799681,-5380.87127676539,-0.00257982209208721
9.9,-0.00536869499324684,-6151.41623867556,-0.00295502459965836,-0.00542319754642923,-6339.18554623002,-0.00305098199557216,-0.00536869499324684,-6151.41623867556,-0.00295502459965835
9.91,-0.00591083805006485,-6796.23640989501,-0.00326586979204659,-0.00597252828549551,-6968.41038572218,-0.00335324081956454,-0.00591083805006485,-6796.23640989501,-0.00326586979204659
9.92,-0.00641715437660926,-7331.79011465713,-0.00352109193526116,-0.00648462916785873,-7488.24535234863,-0.00359988549240145,-0.00641715437660926,-7331.79011465713,-0.00352109193526116
9.93,-0.00687831104120343,-7767.49448826426,-0.00372613862323364,-0.00694982715415461,-7908.96510395849,-0.00379683283607528,-0.00687831104120342,-7767.49448826425,-0.00372613862323364
9.94,-0.00727869978433951,-8109.03384130527,-0.00388482308572175,-0.00735221543956497,-8237.00285365374,-0.00394830595247224,-0.00727869978433951,-8109.03384130527,-0.00388482308572175
9.95,-0.00760212411891633,-8362.37470006231,-0.00400113804640562,-0.00767552386195836,-8478.87501217291,-0.00405859085577741,-0.00760212411891632,-8362.37470006231,-0.00400113804640562
9.96,-0.00783549740186342,-8533.99312486143,-0.00407918072877636,-0.00790687132036199,-8641.38579193752,-0.00413194666310596,-0.00783549740186342,-8533.99312486143,-0.00407918072877636
9.97,-0.00796718270559615,-8627.36752072364,-0.00412139434219159,-0.00803497755023181,-8728.22482711857,-0.00417090898531336,-0.00796718270559615,-8627.36752072364,-0.00412139434219159
9.98,-0.00798571654379603,-8640.44073973413,-0.00412729951860764,-0.00804877943151562,-8737.54409207177,-0.00417508744680011,-0.00798571654379604,-8640.44073973413,-0.00412729951860764
9.99,-0.00788891619577061,-8446.84004368328,-0.00403049917058222,-0.00794633662512397,-8532.65847928846,-0.00407264464040846,-0.00788891619577062,-8446.84004368329,-0.00403049917058222
10,-0.00768273567449589,-8034.47900113383,-0.0038243186493075,-0.00773338830696849,-8106.76184297751,-0.00385969632225298,-0.00768273567449588,-8034.47900113382,-0.00382431864930749
10.01,-0.00737340552788491,-7415.81870791187,-0.00351498850269652,-0.00741602862173978,-7472.04247252009,-0.00354233663702427,-0.00737340552788491,-7415.81870791187,-0.00351498850269651
10.02,-0.0069703734395473,-6609.75453123667,-0.00311195641435891,-0.00700400600625724,-6647.99724155501,-0.00313031402154173,-0.0069703734395473,-6609.75453123666,-0.00311195641435891
10.03,-0.006487973163208,-5644.95397855805,-0.00262955613801961,-0.00651206475667064,-5664.1147423818,-0.00263837277195513,-0.006487973163208,-5644.95397855805,-0.00262955613801961
10.04,-0.00594571687885467,-4560.44140985139,-0.00208729985366628,-0.00596019258063787,-4560.37039031626,-0.00208650059592236,-0.00594571687885467,-4560.44140985139,-0.00208729985366628
10.05,-0.00536624568103662,-3401.4990142153,-0.00150782865584823,-0.00537151780332378,-3383.0208356881,-0.00149782581860827,-0.00536624568103663,-3401.49901421531,-0.00150782865584823
10.06,-0.00477137842486118,-2211.76450186442,-0.00091296139967279,-0.00476825943151465,-2176.50409206984,-0.000894567446799143,-0.00477137842486119,-2211.76450186442,-0.000912961399672793
10.07,-0.00417778328867899,-1024.57422950003,-0.000319366263490596,-0.00416728656492948,-974.558358899484,-0.000293594580213967,-0.00417778328867899,-1024.57422950004,-0.000319366263490598
10.08,-0.00359547056034022,137.028263458495,0.000261355431311851,-0.00357856093394643,199.048918922534,0.000293107901219567,-0.00359547056034023,137.028263458495,0.000261355431311852
10.09,-0.00303317140525264,1233.66190270784,0.000808936338543741,-0.00301080302770351,1303.77940734892,0.000844663005325933,-0.00303317140525264,1233.66190270784,0.000808936338543741
10.1,-0.00250630202376294,2219.71087208806,0.00130017951287598,-0.00247979506584342,2293.58336994191,0.00133766467185592,-0.00250630202376294,2219.71087208806,0.00130017951287597
10.11,-0.00203373581550123,3058.96037430985,0.00171701787150525,-0.00200492090962525,3132.28694859853,0.00175409423134792,-0.00203373581550124,3058.96037430985,0.00171701787150525
10.12,-0.00162457448838487,3745.7155566425,0.00205693316077947,-0.00159541897264252,3815.09691251936,0.00209191516304401,-0.00162457448838488,3745.7155566425,0.00205693316077947
10.13,-0.00127439738511395,4301.46368243815,0.00233100180049976,-0.00124652128261382,4364.84518850293,0.00236289332461279,-0.00127439738511395,4301.46368243815,0.00233100180049976
10.14,-0.000972778733485943,4755.18454652557,0.00255392758940745,-0.00094724695225087,4811.72034042071,0.00258233949244516,-0.000972778733485943,4755.18454652557,0.00255392758940746
10.15,-0.000710033992213719,5130.98851658384,0.00273789048200274,-0.000687376691001755,5180.70002452193,0.00276286194401163,-0.000710033992213719,5130.98851658384,0.00273789048200274
10.16,-0.000478426170011502,5446.98389978259,0.00289201395620197,-0.000458689369578305,5490.50428688085,0.00291388064412562,-0.000478426170011503,5446.98389978259,0.00289201395620197
10.17,-0.000269299033300047,5719.83826364115,0.00302461482472166,-0.000252002517182524,5758.33030386585,0.00304396345030742,-0.000269299033300047,5719.83826364116,0.00302461482472166
10.18,-7.38641301041157e-05,5963.99843332548,0.00314283412965047,-5.79861749682825e-05,5999.07981195342,0.0031604623312896,-7.3864130104116e-05,5963.99843332548,0.00314283412965047
10.19,0.000113462659813793,6188.18582364543,0.00325096818824424,0.000129406469984505,6221.78230190954,0.00326781139732163,0.000113462659813793,6188.18582364543,0.00325096818824424
10.2,0.000296216638151697,6397.67166570236,0.00335160526415115,0.000314135106420917,6431.9199438568,0.0033686875964288,0.000296216638151697,6397.67166570236,0.00335160526415116
10.21,0.000476676961802877,6595.69672762463,0.00344633106918123,0.000498874446350049,6632.85615183198,0.00346472037220894,0.000476676961802877,6595.69672762463,0.00344633106918123
10.22,0.000653670954436017,6781.60435064805,0.0035348617132655,0.000682737643083101,6823.92366754935,0.00355560521223213,0.000653670954436017,6781.60435064805,0.0035348617132655
10.23,0.000823128114622582,6952.15076879307,0.00361570418806885,0.000861834043982356,7001.79223809325,0.00363979412299738,0.000823128114622582,6952.15076879307,0.00361570418806885
10.24,0.000980753244798808,7104.49966477292,0.00368759175804897,0.00103199067241643,7163.53645187487,0.00371596704454381,0.000980753244798808,7104.49966477292,0.00368759175804897
10.25,0.00112140516510344,7235.54891654519,0.00374916231580782,0.00118807666114879,7305.96811924474,0.00378271602796308,0.00112140516510344,7235.54891654519,0.00374916231580782
10.26,0.00123696255647651,7339.97701685614,0.0037980425058992,0.00132178998695686,7423.72955909182,0.00383765818968218,0.0012369625564765,7339.97701685614,0.0037980425058992
10.27,0.00131615348839936,7410.03939076585,0.00383074949575048,0.00142147277680599,7509.19772519215,0.0038773949723745,0.00131615348839936,7410.03939076585,0.00383074949575048
10.28,0.00134647999747795,7436.65058848741,0.00384315925723137,0.00147406939301731,7553.65296086248,0.00389802422187408,0.00134647999747795,7436.65058848741,0.00384315925723137
10.29,0.00131746230237575,7378.61519828301,0.00381414156212917,0.00146699336942991,7539.50091368767,0.00389094819828667,0.00131746230237575,7378.615198283,0.00381414156212917
10.3,0.00122230311497239,7188.29682347629,0.00371898237472581,0.00139209293381732,7389.70004246249,0.00381604776267408,0.00122230311497239,7188.29682347628,0.00371898237472581
10.31,0.00106008942092168,6863.86943537487,0.00355676868067511,0.00124874943040882,7103.01303564548,0.00367270425926558,0.00106008942092168,6863.86943537487,0.00355676868067511
10.32,0.000840583970452235,6424.85853443597,0.00333726323020566,0.00104650851095065,6698.53119672916,0.00347046333980742,0.000840583970452235,6424.85853443598,0.00333726323020566
10.33,0.000581944598401328,5907.57979033416,0.00307862385815475,0.000803424205559736,6212.36258594732,0.0032273790344165,0.000581944598401328,5907.57979033416,0.00307862385815475
10.34,0.000299118813322245,5341.92822017599,0.00279579807307567,0.000534256344135147,5674.02686309814,0.00295821117299191,0.000299118813322245,5341.928220176,0.00279579807307567
10.35,-3.90662891124301e-06,4735.87733570902,0.00249277263084218,0.000242533110139968,5090.58039510778,0.00266648793899673,-3.90662891124264e-06,4735.87733570902,0.00249277263084218
10.36,-0.000331396124207749,4080.89834511601,0.00216528313554567,-7.66374049783396e-05,4452.23936487117,0.00234731742387842,-0.000331396124207749,4080.89834511601,0.00216528313554567
10.37,-0.000691021182655997,3361.64822821951,0.00180565807709743,-0.000431572076524744,3742.37002177836,0.00199238275233202,-0.000691021182655998,3361.64822821951,0.00180565807709743
10.38,-0.00109060882453679,2562.47294445793,0.00140607043521664,-0.000830668288195533,2944.17759843678,0.00159328654066123,-0.00109060882453679,2562.47294445793,0.00140607043521664
10.39,-0.00153542978540578,1672.83102271995,0.000961249474347646,-0.00127961889513023,2046.27638456738,0.00114433593372653,-0.00153542978540578,1672.83102271995,0.000961249474347647
10.4,-0.00202999566695152,683.699259628466,0.000466683592801904,-0.00178327873971815,1038.95669539155,0.000640676089138611,-0.00202999566695152,683.699259628467,0.000466683592801904
10.41,-0.00257985734686661,-415.736028764076,-8.30264705670607e-05,-0.00234752051179772,-89.5268487675966,7.64343170590398e-05,-0.00257985734686661,-415.736028764076,-8.30264705670602e-05
10.42,-0.00318901885098529,-1612.59547997516,-0.00068089136572454,-0.00297614190511484,-1332.59346726961,-0.000544725935135858,-0.00318901885098529,-1612.59547997516,-0.000680891365724541
10.43,-0.00385795194556125,-2863.97397092789,-0.00130430461914304,-0.00366908306489435,-2642.90629589911,-0.00119789367863667,-0.00385795194556124,-2863.97397092789,-0.00130430461914303
10.44,-0.00458430672690495,-4112.50505761766,-0.00192319704469851,-0.0044237116486627,-3956.02710516119,-0.00184929260015522,-0.00458430672690495,-4112.50505761766,-0.00192319704469851
10.45,-0.00536156912608967,-5296.25826622519,-0.00250531650190327,-0.00523324793729139,-5202.02694849614,-0.00246247481829842,-0.00536156912608967,-5296.25826622519,-0.00250531650190327
10.46,-0.00617315387561057,-6356.6213673188,-0.00302068735776723,-0.00608058696580765,-6315.59209536519,-0.00300396494672865,-0.00617315387561057,-6356.62136731879,-0.00302068735776723
10.47,-0.00699216424995356,-7253.855177982,-0.00344980986999297,-0.00693801240680215,-7253.67152059511,-0.00345256330521836,-0.00699216424995356,-7253.855177982,-0.00344980986999297
10.48,-0.00779322039796006,-7981.25147195237,-0.00379048917481914,-0.00777934869470708,-8009.95189376843,-0.00380632474963038,-0.00779322039796005,-7981.25147195237,-0.00379048917481914
10.49,-0.0085593763961389,-8556.98044141473,-0.00405318042200044,-0.00858702951753691,-8604.99850157928,-0.00407699765780294,-0.0085593763961389,-8556.98044141473,-0.00405318042200044
10.5,-0.0092736807570575,-9004.50805911126,-0.00425112630705553,-0.00934341852717313,-9065.06389980573,-0.00427932739320443,-0.0092736807570575,-9004.50805911126,-0.00425112630705553
10.51,-0.00991217106958485,-9343.72309226172,-0.00439605578173854,-0.0100237162803066,-9412.62614509371,-0.00442644974582266,-0.00991217106958485,-9343.72309226172,-0.00439605578173854
10.52,-0.0104511052747356,-9592.64922494584,-0.00449870457761699,-0.0106034819588492,-9667.85515613088,-0.00453026682118208,-0.0104511052747356,-9592.64922494584,-0.00449870457761699
10.53,-0.010875077450224,-9768.02716786828,-0.00456869443307678,-0.0110669234033756,-9849.04821204351,-0.00460123993247682,-0.010875077450224,-9768.02716786828,-0.00456869443307678
10.54,-0.0111747912876658,-9882.68315894622,-0.00461326527904192,-0.0114045222223711,-9970.13402849709,-0.00464720095066315,-0.0111747912876658,-9882.68315894622,-0.00461326527904192
10.55,-0.0113464903473488,-9945.46882279326,-0.0046372735726623,-0.0116124239560234,-10040.8331694644,-0.00467346882834844,-0.0113464903473488,-9945.46882279326,-0.0046372735726623
10.56,-0.0113968228246929,-9963.62874753906,-0.00464418235003672,-0.0116973995785701,-10069.1011950721,-0.00468387433537636,-0.0113968228246929,-9963.62874753906,-0.00464418235003672
10.57,-0.0113458035275668,-9861.59015328675,-0.00459316305291056,-0.0116767124730301,-10027.726983992,-0.00466318722983634,-0.0113458035275668,-9861.59015328675,-0.00459316305291056
